player_id,player,nation,position,club,age,year_of_birth,league,season,90s_played,yellow_cards,red_cards,second_yellow_card,fouls_committed,fouls_drawn,offsides,crosses,interceptions,tackles_won,penalty_kicks_won,penalty_kicks_conceded,own_goals,ball_recoveries,aerials_won,aerials_lost,%_of_aerials_won
23,Abde Ezzalzouli,MAR,FW,Barcelona,19,2001,La_Liga,2021_2022,6.4,4,0,0,17.0,15.0,2.0,15.0,9.0,9.0,0.0,0.0,0,29.0,3.0,7.0,30.0
23,Abde Ezzalzouli,MAR,FW,Betis,21,2001,La_Liga,2023_2024,9.6,1,0,0,9.0,16.0,4.0,33.0,5.0,14.0,0.0,0.0,0,44.0,23.0,23.0,50.0
23,Abde Ezzalzouli,MAR,"FW,MF",Barcelona,21,2001,La_Liga,2023_2024,0.8,0,0,0,1.0,3.0,0.0,7.0,0.0,1.0,0.0,0.0,0,2.0,1.0,2.0,33.3
23,Abde Ezzalzouli,MAR,"FW,MF",Osasuna,20,2001,La_Liga,2022_2023,16.7,4,2,1,27.0,34.0,2.0,76.0,4.0,19.0,0.0,0.0,0,71.0,3.0,17.0,15.0
24,Abdel Abqar,MAR,DF,Alavés,24,1999,La_Liga,2023_2024,25.7,10,0,0,33.0,23.0,1.0,2.0,23.0,19.0,0.0,2.0,1,109.0,39.0,36.0,52.0
25,Abdel Jalil Medioub,ALG,DF,Bordeaux,23,1997,Ligue_1,2021_2022,6.9,0,0,0,3.0,1.0,0.0,0.0,12.0,5.0,0.0,0.0,0,31.0,14.0,6.0,70.0
26,Abdelhamid Sabiri,MAR,"MF,FW",Sampdoria,24,1996,Serie_A,2021_2022,9.9,3,0,0,21.0,34.0,1.0,15.0,7.0,18.0,0.0,0.0,0,39.0,26.0,26.0,50.0
26,Abdelhamid Sabiri,MAR,"MF,FW",Sampdoria,25,1996,Serie_A,2022_2023,11.9,5,0,0,28.0,39.0,0.0,54.0,2.0,7.0,0.0,0.0,0,50.0,30.0,29.0,50.8
27,Abdelkahar Kadri,ALG,MF,Kortrijk,21,2000,Belgian_Pro_League,2021_2022,16.0,2,1,0,14.0,19.0,1.0,64.0,19.0,25.0,0.0,0.0,0,102.0,8.0,21.0,27.6
27,Abdelkahar Kadri,ALG,"MF,FW",Kortrijk,22,2000,Belgian_Pro_League,2022_2023,13.6,4,0,0,16.0,20.0,1.0,9.0,20.0,29.0,0.0,1.0,0,109.0,9.0,11.0,45.0
27,Abdelkahar Kadri,ALG,"MF,FW",Kortrijk,23,2000,Belgian_Pro_League,2023_2024,25.4,4,0,0,21.0,51.0,4.0,111.0,27.0,30.0,0.0,0.0,0,173.0,10.0,19.0,34.5
28,Abdellah Baallal,MAR,MF,Clermont Foot,18,2004,Ligue_1,2023_2024,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,1.0,0.0,100.0
29,Abdellah Raihani,MAR,FW,Atlético Madrid,19,2004,La_Liga,2023_2024,0.1,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,
30,Abdenasser El Khayati,NED,"MF,FW",Willem II,32,1989,Eredivisie,2021_2022,0.6,0,0,0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0,5.0,0.0,0.0,
31,Abdenego Nankishi,GER,FW,Heracles Almelo,21,2002,Eredivisie,2023_2024,3.9,0,0,0,3.0,8.0,1.0,4.0,1.0,8.0,0.0,0.0,0,30.0,2.0,8.0,20.0
32,Abderahmane Soussi,MAR,"FW,MF",Antwerp,18,2003,Belgian_Pro_League,2021_2022,0.8,1,0,0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0,0.0,4.0,5.0,44.4
33,Abderrahman Rebbach,ALG,"FW,MF",Alavés,24,1998,La_Liga,2023_2024,8.0,1,0,0,13.0,10.0,3.0,63.0,3.0,5.0,0.0,0.0,0,31.0,7.0,13.0,35.0
34,Abdou Diallo,SEN,DF,Paris S-G,25,1996,Ligue_1,2021_2022,9.7,1,0,0,12.0,3.0,0.0,18.0,10.0,14.0,0.0,0.0,0,45.0,14.0,6.0,70.0
34,Abdou Diallo,SEN,"DF,MF",RB Leipzig,26,1996,Bundesliga,2022_2023,5.3,2,0,0,3.0,2.0,1.0,1.0,8.0,5.0,0.0,1.0,0,40.0,12.0,11.0,52.2
35,Abdou Harroui,NED,MF,Sassuolo,23,1998,Serie_A,2021_2022,5.0,2,0,0,13.0,2.0,0.0,7.0,4.0,4.0,0.0,0.0,0,38.0,6.0,9.0,40.0
35,Abdou Harroui,NED,MF,Sassuolo,24,1998,Serie_A,2022_2023,7.2,2,0,0,13.0,3.0,1.0,11.0,2.0,6.0,0.0,0.0,0,38.0,9.0,5.0,64.3
35,Abdou Harroui,NED,MF,Sparta R'dam,23,1998,Eredivisie,2021_2022,1.0,1,0,0,2.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0,7.0,0.0,2.0,0.0
35,Abdou Harroui,NED,"MF,FW",Frosinone,25,1998,Serie_A,2023_2024,11.3,2,0,0,18.0,16.0,1.0,12.0,5.0,11.0,0.0,0.0,0,53.0,12.0,8.0,60.0
36,Abdoul Kader Bamba,FRA,"FW,MF",Nantes,28,1994,Ligue_1,2022_2023,0.9,0,1,0,3.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0,5.0,2.0,0.0,100.0
36,Abdoul Kader Bamba,FRA,"FW,MF",Nantes,29,1994,Ligue_1,2023_2024,6.8,2,0,0,3.0,35.0,5.0,26.0,4.0,7.0,1.0,0.0,0,44.0,6.0,6.0,50.0
37,Abdoul Kader Yaméogo,CIV,DF,Club Brugge,18,2004,Belgian_Pro_League,2023_2024,0.1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0.0,
38,Abdoul Koné,FRA,DF,Reims,18,2005,Ligue_1,2023_2024,2.1,1,0,0,2.0,4.0,0.0,1.0,2.0,7.0,1.0,0.0,0,14.0,0.0,1.0,0.0
39,Abdoul Rachid Ayinde,BFA,"DF,MF",Gent,18,2005,Belgian_Pro_League,2023_2024,0.1,0,0,0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,
40,Abdoul-Fessal Tapsoba,BFA,FW,Standard Liège,20,2001,Belgian_Pro_League,2022_2023,0.9,0,0,0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1.0,1.0,2.0,33.3
40,Abdoul-Fessal Tapsoba,BFA,"FW,MF",Standard Liège,19,2001,Belgian_Pro_League,2021_2022,7.9,4,0,0,27.0,15.0,6.0,14.0,3.0,15.0,0.0,0.0,0,26.0,25.0,30.0,45.5
41,Abdoulay Diaby,MLI,MF,Pendikspor,32,1991,Super_Lig,2023_2024,11.9,3,0,0,22.0,12.0,9.0,28.0,12.0,10.0,,,0,,,,
42,Abdoulaye Ba,SEN,DF,Arouca,30,1991,Primeira_Liga,2021_2022,14.9,4,0,0,17.0,4.0,1.0,0.0,29.0,11.0,0.0,0.0,2,104.0,33.0,14.0,70.2
42,Abdoulaye Ba,SEN,DF,Moreirense,30,1991,Primeira_Liga,2021_2022,1.0,0,0,0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0,11.0,3.0,0.0,100.0
43,Abdoulaye Bakayoko,FRA,DF,Saint-Étienne,18,2002,Ligue_1,2021_2022,3.4,0,0,0,7.0,5.0,0.0,0.0,12.0,9.0,0.0,0.0,0,25.0,4.0,4.0,50.0
44,Abdoulaye Bamba,CIV,DF,Angers,32,1990,Ligue_1,2022_2023,15.2,2,0,0,10.0,13.0,4.0,19.0,18.0,12.0,0.0,0.0,0,68.0,17.0,14.0,54.8
44,Abdoulaye Bamba,CIV,"DF,FW",Angers,31,1990,Ligue_1,2021_2022,5.1,1,0,0,5.0,6.0,0.0,10.0,9.0,5.0,0.0,0.0,1,19.0,6.0,5.0,54.5
45,Abdoulaye Cissé,GUI,DF,Novi Pazar,28,1994,Serbian_SuperLiga,2023_2024,26.8,8,1,1,,,,,,,,,0,,,,
46,Abdoulaye Dabo,FRA,MF,Levadiakos,21,2001,Super_League_Greece,2022_2023,5.2,2,0,0,,,,,,,,,0,,,,
47,Abdoulaye Doucouré,MLI,"FW,MF",Everton,30,1993,Premier_League,2023_2024,29.2,7,0,0,53.0,8.0,21.0,26.0,15.0,27.0,0.0,1.0,0,144.0,24.0,40.0,37.5
47,Abdoulaye Doucouré,MLI,MF,Everton,28,1993,Premier_League,2021_2022,28.2,6,0,0,39.0,16.0,1.0,11.0,28.0,43.0,0.0,0.0,0,213.0,35.0,37.0,48.6
47,Abdoulaye Doucouré,MLI,MF,Everton,29,1993,Premier_League,2022_2023,17.0,6,1,0,21.0,4.0,8.0,8.0,13.0,20.0,0.0,1.0,0,100.0,13.0,30.0,30.2
48,Abdoulaye Seck,SEN,DF,Antwerp,29,1992,Belgian_Pro_League,2021_2022,15.0,3,1,0,14.0,6.0,2.0,3.0,19.0,12.0,0.0,0.0,0,65.0,63.0,40.0,61.2
49,Abdoulaye Sissako,FRA,MF,Kortrijk,25,1998,Belgian_Pro_League,2023_2024,21.0,3,0,0,12.0,8.0,3.0,10.0,28.0,29.0,0.0,0.0,0,168.0,48.0,41.0,53.9
49,Abdoulaye Sissako,FRA,MF,Zulte Waregem,23,1998,Belgian_Pro_League,2021_2022,14.2,6,1,0,20.0,10.0,0.0,7.0,14.0,18.0,0.0,2.0,0,93.0,18.0,12.0,60.0
49,Abdoulaye Sissako,FRA,MF,Zulte Waregem,24,1998,Belgian_Pro_League,2022_2023,26.2,6,1,1,25.0,26.0,2.0,17.0,34.0,38.0,0.0,0.0,0,193.0,31.0,33.0,48.4
50,Abdoulaye Sylla,GUI,DF,Nantes,21,2000,Ligue_1,2021_2022,1.7,1,0,0,5.0,0.0,0.0,1.0,1.0,4.0,0.0,1.0,0,7.0,2.0,2.0,50.0
50,Abdoulaye Sylla,GUI,DF,R.F.C. Seraing,22,2000,Belgian_Pro_League,2022_2023,18.2,7,1,0,23.0,9.0,0.0,10.0,36.0,23.0,0.0,0.0,0,113.0,17.0,16.0,51.5
51,Abdoulaye Touré,GUI,MF,Fatih Karagümrük,27,1994,Super_Lig,2021_2022,4.8,0,0,0,2.0,8.0,0.0,1.0,10.0,1.0,,,0,,,,
51,Abdoulaye Touré,GUI,MF,Genoa,27,1994,Serie_A,2021_2022,4.8,1,0,0,3.0,9.0,0.0,3.0,4.0,4.0,0.0,0.0,0,27.0,5.0,4.0,55.6
51,Abdoulaye Touré,GUI,MF,Le Havre,29,1994,Ligue_1,2023_2024,25.4,4,0,0,27.0,32.0,0.0,4.0,25.0,28.0,0.0,0.0,0,173.0,42.0,40.0,51.2
52,Abdoulaye Traoré,CIV,FW,Botev Plovdiv,19,2003,Bulgarian_First_League,2022_2023,6.3,0,0,0,,,,,,,,,0,,,,
53,Abdoulie Sanyang,GAM,"FW,MF",Beerschot,22,1999,Belgian_Pro_League,2021_2022,4.5,0,0,0,2.0,13.0,1.0,8.0,3.0,9.0,0.0,0.0,0,26.0,1.0,8.0,11.1
54,Abdourahmane Barry,GUI,DF,Greuther Fürth,21,2000,Bundesliga,2021_2022,2.3,2,0,0,9.0,3.0,0.0,7.0,4.0,4.0,0.0,0.0,0,18.0,4.0,1.0,80.0
55,Abdu Conté,POR,DF,Troyes,23,1998,Ligue_1,2021_2022,15.0,2,0,0,14.0,14.0,2.0,41.0,4.0,12.0,0.0,0.0,0,68.0,9.0,11.0,45.0
55,Abdu Conté,POR,DF,Troyes,24,1998,Ligue_1,2022_2023,14.6,0,0,0,12.0,12.0,4.0,37.0,6.0,17.0,0.0,2.0,0,71.0,16.0,7.0,69.6
55,Abdu Conté,POR,"DF,MF",Moreirense,23,1998,Primeira_Liga,2021_2022,15.3,2,0,0,28.0,12.0,0.0,62.0,7.0,10.0,0.0,0.0,0,82.0,7.0,5.0,58.3
56,Abdukodir Khusanov,UZB,DF,Lens,19,2004,Ligue_1,2023_2024,9.0,5,0,0,9.0,7.0,0.0,2.0,13.0,12.0,0.0,1.0,0,41.0,6.0,5.0,54.5
57,Abdul Awudu,GHA,"FW,MF",Vizela,22,2001,Primeira_Liga,2023_2024,2.1,1,0,0,5.0,2.0,0.0,3.0,0.0,3.0,0.0,0.0,0,8.0,3.0,4.0,42.9
58,Abdul Fatawu Issahaku,GHA,"DF,MF",Sporting CP,18,2004,Primeira_Liga,2022_2023,1.3,2,0,0,3.0,6.0,0.0,10.0,2.0,0.0,1.0,0.0,0,6.0,2.0,4.0,33.3
59,Abdul Majeed Waris,GHA,"FW,MF",Strasbourg,29,1991,Ligue_1,2021_2022,3.6,1,0,0,5.0,14.0,1.0,7.0,0.0,3.0,0.0,0.0,0,17.0,2.0,5.0,28.6
60,Abdul Mumin,GHA,DF,Rayo Vallecano,24,1998,La_Liga,2022_2023,10.2,2,0,0,7.0,8.0,0.0,3.0,9.0,9.0,0.0,0.0,0,54.0,13.0,18.0,41.9
60,Abdul Mumin,GHA,DF,Rayo Vallecano,25,1998,La_Liga,2023_2024,18.8,5,1,0,15.0,16.0,0.0,2.0,22.0,10.0,0.0,0.0,0,79.0,39.0,31.0,55.7
60,Abdul Mumin,GHA,DF,Vitória,23,1998,Primeira_Liga,2021_2022,24.7,11,2,2,25.0,18.0,0.0,3.0,34.0,25.0,0.0,1.0,0,113.0,35.0,30.0,53.8
61,Abdul Zubairu,NGA,MF,FK Kolubara,23,1998,Serbian_SuperLiga,2022_2023,3.2,3,0,0,,,,,,,,,0,,,,
62,Abdul-Aziz Yakubu,GHA,FW,Rio Ave,23,1998,Primeira_Liga,2022_2023,14.2,2,0,0,20.0,19.0,13.0,18.0,4.0,3.0,1.0,0.0,0,24.0,15.0,39.0,27.8
62,Abdul-Aziz Yakubu,GHA,FW,Rio Ave,24,1998,Primeira_Liga,2023_2024,12.4,0,0,0,24.0,9.0,21.0,8.0,0.0,2.0,1.0,0.0,0,17.0,23.0,33.0,41.1
63,Abdullah Durak,TUR,MF,Ankaragücü,35,1987,Super_Lig,2022_2023,2.0,0,0,0,3.0,0.0,0.0,0.0,0.0,5.0,,,0,,,,
64,Abdulrahman Taiwo,NGA,FW,SønderjyskE,22,1998,Danish_Superliga,2021_2022,10.2,3,0,0,27.0,11.0,7.0,2.0,2.0,2.0,,,0,,,,
65,Abdulrazaq Ishaq,NGA,"DF,MF",Anderlecht,20,2002,Belgian_Pro_League,2022_2023,1.5,1,1,0,4.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0,6.0,1.0,3.0,25.0
66,Abdulsamed Damlu,TUR,GK,Yeni Mal'spor,22,1999,Super_Lig,2021_2022,7.9,0,0,0,0.0,2.0,0.0,0.0,1.0,1.0,,,0,,,,
67,Abdulwahab Ibrahim,GHA,MF,Famalicão,22,1999,Primeira_Liga,2021_2022,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.0,0.0,0.0,
68,Abdurrahim Dursun,TUR,DF,Adana Demirspor,23,1998,Super_Lig,2022_2023,3.6,0,0,0,7.0,2.0,0.0,5.0,8.0,2.0,,,0,,,,
68,Abdurrahim Dursun,TUR,DF,Adana Demirspor,24,1998,Super_Lig,2023_2024,4.8,0,0,0,5.0,3.0,0.0,11.0,9.0,7.0,,,0,,,,
69,Abdón Prats,ESP,FW,Mallorca,28,1992,La_Liga,2021_2022,7.1,3,0,0,8.0,15.0,2.0,2.0,1.0,2.0,0.0,0.0,0,21.0,31.0,30.0,50.8
69,Abdón Prats,ESP,"FW,MF",Mallorca,29,1992,La_Liga,2022_2023,4.6,1,0,0,5.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0,12.0,14.0,38.0,26.9
69,Abdón Prats,ESP,"FW,MF",Mallorca,30,1992,La_Liga,2023_2024,14.1,4,0,0,18.0,18.0,5.0,8.0,2.0,4.0,0.0,0.0,0,30.0,39.0,60.0,39.4
70,Abdülkadir Parmak,TUR,MF,Gaziantep FK,27,1994,Super_Lig,2022_2023,4.4,0,0,0,4.0,6.0,0.0,2.0,3.0,5.0,,,0,,,,
70,Abdülkadir Parmak,TUR,MF,Hatayspor,28,1994,Super_Lig,2023_2024,2.2,0,0,0,2.0,4.0,0.0,6.0,1.0,5.0,,,0,,,,
70,Abdülkadir Parmak,TUR,MF,Kayserispor,26,1994,Super_Lig,2021_2022,10.5,1,0,0,8.0,21.0,0.0,7.0,8.0,16.0,,,0,,,,
70,Abdülkadir Parmak,TUR,MF,Sivasspor,28,1994,Super_Lig,2023_2024,3.2,0,0,0,4.0,6.0,0.0,5.0,4.0,3.0,,,0,,,,
70,Abdülkadir Parmak,TUR,MF,Trabzonspor,26,1994,Super_Lig,2021_2022,0.2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,,,,
71,Abdülkadir Ömür,TUR,MF,Trabzonspor,22,1999,Super_Lig,2021_2022,24.2,1,0,0,16.0,25.0,2.0,33.0,15.0,30.0,,,0,,,,
71,Abdülkadir Ömür,TUR,MF,Trabzonspor,23,1999,Super_Lig,2022_2023,19.7,0,0,0,11.0,22.0,3.0,31.0,21.0,19.0,,,0,,,,
71,Abdülkadir Ömür,TUR,MF,Trabzonspor,24,1999,Super_Lig,2023_2024,12.3,1,0,0,9.0,12.0,0.0,26.0,8.0,16.0,,,0,,,,
72,Abdülkerim Bardakcı,TUR,DF,Galatasaray,27,1994,Super_Lig,2022_2023,29.5,6,2,1,36.0,23.0,5.0,11.0,37.0,32.0,,,0,,,,
72,Abdülkerim Bardakcı,TUR,DF,Galatasaray,28,1994,Super_Lig,2023_2024,24.6,4,0,0,28.0,18.0,4.0,17.0,31.0,18.0,,,0,,,,
72,Abdülkerim Bardakcı,TUR,DF,Konyaspor,26,1994,Super_Lig,2021_2022,33.0,10,0,0,42.0,24.0,5.0,6.0,55.0,35.0,,,0,,,,
73,Abel Camará,GNB,FW,B-SAD,31,1990,Primeira_Liga,2021_2022,17.3,4,2,0,27.0,44.0,23.0,18.0,8.0,12.0,0.0,0.0,0,42.0,44.0,75.0,37.0
74,Abel Ruiz,ESP,FW,Braga,22,2000,Primeira_Liga,2022_2023,23.0,4,0,0,19.0,9.0,10.0,19.0,7.0,7.0,0.0,0.0,0,53.0,17.0,41.0,29.3
74,Abel Ruiz,ESP,"FW,MF",Braga,21,2000,Primeira_Liga,2021_2022,15.4,2,0,0,14.0,13.0,5.0,13.0,3.0,0.0,0.0,0.0,0,42.0,12.0,43.0,21.8
74,Abel Ruiz,ESP,"FW,MF",Braga,23,2000,Primeira_Liga,2023_2024,21.1,5,0,0,22.0,16.0,9.0,8.0,6.0,6.0,0.0,1.0,0,51.0,11.0,48.0,18.6
75,Abiola Dauda,NGA,"FW,MF",Apollon Smyrnis,33,1988,Super_League_Greece,2021_2022,12.2,0,0,0,,,,,,,,,0,,,,
76,Ablie Jallow,GAM,"MF,FW",Metz,24,1998,Ligue_1,2023_2024,10.2,1,0,0,8.0,14.0,0.0,23.0,8.0,5.0,0.0,0.0,0,49.0,5.0,18.0,21.7
76,Ablie Jallow,GAM,"MF,FW",R.F.C. Seraing,22,1998,Belgian_Pro_League,2021_2022,20.7,2,0,0,12.0,48.0,3.0,35.0,8.0,21.0,0.0,0.0,0,113.0,3.0,27.0,10.0
77,Abner,BRA,"DF,MF",RWD Molenbeek,27,1996,Belgian_Pro_League,2023_2024,20.6,4,0,0,19.0,37.0,1.0,56.0,25.0,13.0,0.0,0.0,1,103.0,23.0,21.0,52.3
78,Abner,BRA,DF,Betis,22,2000,La_Liga,2022_2023,6.7,2,0,0,8.0,2.0,0.0,13.0,8.0,9.0,0.0,1.0,0,43.0,9.0,16.0,36.0
78,Abner,BRA,DF,Betis,23,2000,La_Liga,2023_2024,15.6,3,0,0,16.0,2.0,2.0,26.0,15.0,19.0,0.0,1.0,0,79.0,14.0,10.0,58.3
79,Abou Lô,SEN,"MF,DF",Metz,23,2000,Ligue_1,2023_2024,2.2,0,1,0,3.0,2.0,0.0,0.0,4.0,1.0,0.0,0.0,0,10.0,2.0,2.0,50.0
80,Abou-Malal Ba,FRA,MF,R.F.C. Seraing,24,1998,Belgian_Pro_League,2022_2023,7.3,2,0,0,16.0,5.0,0.0,2.0,17.0,4.0,0.0,0.0,0,44.0,3.0,8.0,27.3
81,Aboubacar Ali,FRA,"MF,FW",Strasbourg,17,2006,Ligue_1,2023_2024,1.4,0,0,0,4.0,1.0,0.0,6.0,1.0,0.0,0.0,0.0,0,5.0,1.0,5.0,16.7
82,Aboubacar Ibrahim Toungara,MLI,FW,Arda,27,1994,Bulgarian_First_League,2022_2023,13.2,3,0,0,,,,,,,,,0,,,,
82,Aboubacar Ibrahim Toungara,MLI,FW,Arda,28,1994,Bulgarian_First_League,2023_2024,19.5,5,0,0,,,,,,,,,0,,,,
82,Aboubacar Ibrahim Toungara,MLI,FW,Beroe,26,1994,Bulgarian_First_League,2021_2022,23.7,9,1,0,,,,,,,,,0,,,,
82,Aboubacar Ibrahim Toungara,MLI,FW,Beroe,27,1994,Bulgarian_First_League,2022_2023,16.3,5,0,0,,,,,,,,,0,,,,
83,Aboubakar Kamara,MTN,FW,Aris,26,1995,Super_League_Greece,2021_2022,29.5,11,1,1,,,,,,,,,0,,,,
83,Aboubakar Kamara,MTN,FW,Aris,27,1995,Super_League_Greece,2022_2023,10.6,8,2,2,,,,,,,,,0,,,,
83,Aboubakar Kamara,MTN,FW,Olympiacos,27,1995,Super_League_Greece,2022_2023,0.2,0,0,0,,,,,,,,,0,,,,
84,Aboubakar Keita,CIV,DF,Charleroi,23,1997,Belgian_Pro_League,2021_2022,0.1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,
85,Aboubakar Sidibé,FRA,DF,Clermont Foot,25,1996,Ligue_1,2021_2022,0.1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0.0,
86,Aboubakary Koita,MTN,"DF,MF",Sint-Truiden,22,1998,Belgian_Pro_League,2021_2022,12.8,4,0,0,18.0,24.0,3.0,11.0,15.0,17.0,0.0,0.0,0,85.0,6.0,12.0,33.3
86,Aboubakary Koita,MTN,"DF,MF",Sint-Truiden,23,1998,Belgian_Pro_League,2022_2023,15.1,3,2,0,15.0,23.0,1.0,34.0,31.0,17.0,2.0,1.0,0,89.0,12.0,15.0,44.4
86,Aboubakary Koita,MTN,"MF,FW",Sint-Truiden,24,1998,Belgian_Pro_League,2023_2024,25.3,5,0,0,27.0,71.0,1.0,71.0,23.0,29.0,0.0,0.0,0,127.0,10.0,14.0,41.7
87,Abraham Marcus,NGA,FW,Portimonense,21,2000,Primeira_Liga,2021_2022,0.9,0,0,0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0,4.0,1.0,1.0,50.0
87,Abraham Marcus,NGA,FW,Porto,22,2000,Primeira_Liga,2022_2023,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,
87,Abraham Marcus,NGA,"MF,FW",Radomiak Radom,21,2000,Ekstraklasa,2021_2022,3.3,1,1,0,,,,,,,,,0,,,,
88,Abraham Okyere,GHA,MF,Beerschot,19,2002,Belgian_Pro_League,2021_2022,0.7,0,0,0,1.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0,1.0,0.0,2.0,0.0
89,Achilleas Poungouras,GRE,DF,Panathinaikos,25,1995,Super_League_Greece,2021_2022,6.3,2,0,0,,,,,,,,,0,,,,
89,Achilleas Poungouras,GRE,DF,Panathinaikos,26,1995,Super_League_Greece,2022_2023,7.0,0,0,0,,,,,,,,,0,,,,
89,Achilleas Poungouras,GRE,"DF,MF",Sivasspor,27,1995,Super_Lig,2023_2024,13.3,4,0,0,12.0,3.0,1.0,2.0,21.0,12.0,,,0,,,,
90,Achraf Dari,MAR,DF,Brest,23,1999,Ligue_1,2022_2023,14.6,1,0,0,13.0,13.0,2.0,1.0,19.0,14.0,1.0,1.0,0,78.0,35.0,24.0,59.3
90,Achraf Dari,MAR,DF,Charleroi,24,1999,Belgian_Pro_League,2023_2024,3.5,0,0,0,5.0,11.0,0.0,0.0,6.0,4.0,0.0,0.0,0,21.0,18.0,8.0,69.2
90,Achraf Dari,MAR,"DF,FW",Brest,24,1999,Ligue_1,2023_2024,1.3,0,0,0,2.0,1.0,0.0,0.0,5.0,1.0,0.0,0.0,0,9.0,4.0,0.0,100.0
91,Achraf Douiri,NED,"DF,FW",Volendam,22,1999,Eredivisie,2022_2023,4.2,2,0,0,8.0,3.0,0.0,7.0,5.0,12.0,0.0,0.0,0,32.0,0.0,1.0,0.0
91,Achraf Douiri,NED,"DF,FW",Volendam,23,1999,Eredivisie,2023_2024,3.8,1,0,0,5.0,3.0,1.0,21.0,6.0,10.0,0.0,0.0,0,21.0,0.0,3.0,0.0
92,Achraf El Bouchataoui,NED,MF,RKC Waalwijk,21,2000,Eredivisie,2021_2022,4.1,0,0,0,10.0,6.0,0.0,22.0,3.0,4.0,0.0,0.0,0,35.0,2.0,4.0,33.3
93,Achraf Hakimi,MAR,DF,Paris S-G,22,1998,Ligue_1,2021_2022,27.5,3,1,0,20.0,14.0,6.0,52.0,28.0,51.0,0.0,0.0,0,123.0,9.0,20.0,31.0
93,Achraf Hakimi,MAR,DF,Paris S-G,24,1998,Ligue_1,2023_2024,21.5,3,0,0,22.0,26.0,3.0,79.0,12.0,19.0,0.0,1.0,0,142.0,9.0,12.0,42.9
93,Achraf Hakimi,MAR,"DF,MF",Paris S-G,23,1998,Ligue_1,2022_2023,22.8,7,2,1,29.0,19.0,5.0,42.0,16.0,34.0,1.0,0.0,0,129.0,7.0,7.0,50.0
94,Achraf Lazaar,MAR,DF,Portimonense,29,1992,Primeira_Liga,2021_2022,2.7,0,0,0,6.0,5.0,0.0,5.0,5.0,6.0,0.0,1.0,0,11.0,6.0,0.0,100.0
95,Achraf Madi,NED,DF,Sparta R'dam,19,2002,Eredivisie,2021_2022,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,
96,Adam Andersson,SWE,DF,Randers,25,1996,Danish_Superliga,2022_2023,20.2,0,0,0,14.0,7.0,0.0,143.0,24.0,27.0,,,1,,,,
97,Adam Armstrong,ENG,FW,Southampton,24,1997,Premier_League,2021_2022,15.7,1,0,0,13.0,6.0,2.0,18.0,3.0,4.0,1.0,0.0,0,36.0,13.0,23.0,36.1
97,Adam Armstrong,ENG,"FW,MF",Southampton,25,1997,Premier_League,2022_2023,14.8,2,0,0,17.0,9.0,2.0,14.0,5.0,9.0,0.0,0.0,0,54.0,5.0,21.0,19.2
98,Adam Buksa,POL,FW,Antalyaspor,27,1996,Super_Lig,2023_2024,32.5,8,0,0,60.0,73.0,6.0,5.0,10.0,9.0,,,0,,,,
98,Adam Buksa,POL,"FW,MF",Lens,26,1996,Ligue_1,2022_2023,1.1,0,0,0,5.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,2.0,1.0,5.0,16.7
99,Adam Chrzanowski,POL,DF,Wisła Płock,22,1999,Ekstraklasa,2021_2022,7.6,0,0,0,,,,,,,,,0,,,,
99,Adam Chrzanowski,POL,DF,Wisła Płock,23,1999,Ekstraklasa,2022_2023,14.6,5,0,0,,,,,,,,,0,,,,
100,Adam Daghim,DEN,MF,AGF,15,2005,Danish_Superliga,2021_2022,0.7,2,0,0,3.0,0.0,1.0,3.0,3.0,1.0,,,0,,,,
100,Adam Daghim,DEN,MF,AGF,16,2005,Danish_Superliga,2022_2023,0.1,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,,,0,,,,
