player_id,player,nation,position,club,age,year_of_birth,max_market_value,league,season
2512,Derek Cornelius,CAN,DF,Panetolikos,23,1997,-1,Super_League_Greece,2021_2022
2512,Derek Cornelius,CAN,DF,Panetolikos,24,1997,-1,Super_League_Greece,2022_2023
2513,Derek Mazou-Sacko,FRA,"FW,DF",Troyes,16,2004,-1,Ligue_1,2021_2022
2513,Derek Mazou-Sacko,FRA,MF,Troyes,17,2004,-1,Ligue_1,2022_2023
2514,Derensili Fernandes,NED,"FW,DF",Utrecht,21,2001,-1,Eredivisie,2022_2023
2514,Derensili Fernandes,NED,"FW,MF",Excelsior,22,2001,-1,Eredivisie,2023_2024
2515,Derick,BRA,"MF,DF",Casa Pia,28,1993,-1,Primeira_Liga,2022_2023
2516,Derik Lacerda,BRA,"FW,MF",Moreirense,21,1999,-1,Primeira_Liga,2021_2022
2517,Dermane Karim,TOG,MF,Feyenoord,17,2003,-1,Eredivisie,2021_2022
2518,Deron Payne,NED,DF,Volendam,19,2002,-1,Eredivisie,2022_2023
2518,Deron Payne,NED,DF,Volendam,20,2002,-1,Eredivisie,2023_2024
2519,Deroy Duarte,CPV,MF,Fortuna Sittard,23,1999,-1,Eredivisie,2022_2023
2519,Deroy Duarte,CPV,MF,Fortuna Sittard,24,1999,-1,Eredivisie,2023_2024
2519,Deroy Duarte,CPV,"MF,DF",Fortuna Sittard,22,1999,-1,Eredivisie,2021_2022
2520,Derrick Köhn,GER,DF,Galatasaray,24,1999,-1,Super_Lig,2023_2024
2520,Derrick Köhn,GER,DF,Willem II,22,1999,-1,Eredivisie,2021_2022
2521,Derrick Luckassen,NED,DF,Fatih Karagümrük,26,1995,-1,Super_Lig,2021_2022
2522,Derry Murkin,ENG,DF,Volendam,23,1999,-1,Eredivisie,2022_2023
2522,Derry Murkin,ENG,DF,Volendam,24,1999,-1,Eredivisie,2023_2024
2523,Derry Scherhant,GER,"FW,MF",Hertha BSC,19,2002,-1,Bundesliga,2022_2023
2524,Destiny Udogie,ITA,DF,Tottenham,20,2002,45000000,Premier_League,2023_2024
2524,Destiny Udogie,ITA,DF,Udinese,18,2002,-1,Serie_A,2021_2022
2524,Destiny Udogie,ITA,DF,Udinese,19,2002,-1,Serie_A,2022_2023
2525,Devis Epassy,CMR,GK,OFI Crete,28,1993,-1,Super_League_Greece,2021_2022
2526,Devyne Rensch,NED,DF,Ajax,18,2003,-1,Eredivisie,2021_2022
2526,Devyne Rensch,NED,DF,Ajax,19,2003,-1,Eredivisie,2022_2023
2526,Devyne Rensch,NED,DF,Ajax,20,2003,-1,Eredivisie,2023_2024
2527,Dexter Lembikisa,JAM,DF,Wolves,18,2003,-1,Premier_League,2022_2023
2528,Deyan Lozev,BUL,MF,Arda,27,1993,-1,Bulgarian_First_League,2021_2022
2528,Deyan Lozev,BUL,MF,Arda,28,1993,-1,Bulgarian_First_League,2022_2023
2528,Deyan Lozev,BUL,MF,Arda,29,1993,-1,Bulgarian_First_League,2023_2024
2528,Deyan Lozev,BUL,MF,CSKA 1948,27,1993,-1,Bulgarian_First_League,2021_2022
2529,Deybi Flores,HON,MF,Panetolikos,25,1996,-1,Super_League_Greece,2021_2022
2529,Deybi Flores,HON,MF,Panetolikos,26,1996,-1,Super_League_Greece,2022_2023
2530,Deyovaisio Zeefuik,NED,DF,Hellas Verona,24,1998,-1,Serie_A,2022_2023
2530,Deyovaisio Zeefuik,NED,DF,Hertha BSC,23,1998,-1,Bundesliga,2021_2022
2531,Deyvid Mihalev,BUL,MF,Levski Sofia,16,2006,-1,Bulgarian_First_League,2022_2023
2531,Deyvid Mihalev,BUL,MF,Levski Sofia,17,2006,-1,Bulgarian_First_League,2023_2024
2532,Dia Saba,ISR,MF,Sivasspor,29,1992,-1,Super_Lig,2022_2023
2533,Diadie Samassékou,MLI,MF,Cádiz,27,1996,-1,La_Liga,2023_2024
2533,Diadie Samassékou,MLI,MF,Hoffenheim,25,1996,-1,Bundesliga,2021_2022
2533,Diadie Samassékou,MLI,MF,Hoffenheim,27,1996,-1,Bundesliga,2023_2024
2533,Diadie Samassékou,MLI,MF,Olympiacos,26,1996,-1,Super_League_Greece,2022_2023
2533,Diadie Samassékou,MLI,"MF,FW",Hoffenheim,26,1996,-1,Bundesliga,2022_2023
2534,Diamantis Chouchoumis,GRE,DF,Asteras Tripoli,29,1994,-1,Super_League_Greece,2023_2024
2534,Diamantis Chouchoumis,GRE,DF,Panetolikos,27,1994,-1,Super_League_Greece,2021_2022
2534,Diamantis Chouchoumis,GRE,DF,Panetolikos,28,1994,-1,Super_League_Greece,2022_2023
2535,Diant Ramaj,GER,GK,Ajax,21,2001,18000000,Eredivisie,2023_2024
2535,Diant Ramaj,GER,GK,Eint Frankfurt,19,2001,-1,Bundesliga,2021_2022
2535,Diant Ramaj,GER,GK,Eint Frankfurt,20,2001,-1,Bundesliga,2022_2023
2536,Dickson Abiama,NGA,FW,Greuther Fürth,22,1998,-1,Bundesliga,2021_2022
2537,Dida,BRA,GK,Estrela,25,1998,-1,Primeira_Liga,2023_2024
2538,Didier Delgado,COL,"DF,MF",Ionikos,29,1992,-1,Super_League_Greece,2021_2022
2539,Didier Ibrahim Ndong,GAB,MF,Yeni Mal'spor,27,1994,-1,Super_Lig,2021_2022
2540,Didier Lamkel Zé,CMR,FW,Metz,24,1996,-1,Ligue_1,2021_2022
2540,Didier Lamkel Zé,CMR,"FW,MF",Kortrijk,25,1996,-1,Belgian_Pro_League,2022_2023
2540,Didier Lamkel Zé,CMR,"FW,MF",Metz,26,1996,-1,Ligue_1,2023_2024
2540,Didier Lamkel Zé,CMR,"MF,FW",Hatayspor,26,1996,-1,Super_Lig,2023_2024
2541,Didis Pitah,FIN,FW,Etar,24,1998,-1,Bulgarian_First_League,2023_2024
2542,Diederrick Joel,CMR,FW,Marítimo,27,1993,-1,Primeira_Liga,2021_2022
2542,Diederrick Joel,CMR,FW,Marítimo,28,1993,-1,Primeira_Liga,2022_2023
2543,Diego Biseswar,SUR,MF,PAOK,33,1988,-1,Super_League_Greece,2021_2022
2543,Diego Biseswar,SUR,MF,PAOK,34,1988,-1,Super_League_Greece,2022_2023
2544,Diego Carioca,BRA,"MF,FW",Jagiellonia,23,1998,-1,Ekstraklasa,2021_2022
2545,Diego Carlos,BRA,DF,Aston Villa,29,1993,-1,Premier_League,2022_2023
2545,Diego Carlos,BRA,DF,Aston Villa,30,1993,-1,Premier_League,2023_2024
2545,Diego Carlos,BRA,DF,Sevilla,28,1993,-1,La_Liga,2021_2022
2546,Diego Collado,ESP,FW,Villarreal,21,2001,-1,La_Liga,2022_2023
2547,Diego Conde,ESP,GK,Getafe,22,1998,-1,La_Liga,2021_2022
2548,Diego Coppola,ITA,DF,Hellas Verona,17,2003,-1,Serie_A,2021_2022
2548,Diego Coppola,ITA,DF,Hellas Verona,18,2003,-1,Serie_A,2022_2023
2548,Diego Coppola,ITA,DF,Hellas Verona,19,2003,-1,Serie_A,2023_2024
2549,Diego Costa,ESP,FW,Wolves,33,1988,-1,Premier_League,2022_2023
2550,Diego Demme,GER,MF,Napoli,29,1991,-1,Serie_A,2021_2022
2550,Diego Demme,GER,MF,Napoli,30,1991,-1,Serie_A,2022_2023
2550,Diego Demme,GER,MF,Napoli,31,1991,-1,Serie_A,2023_2024
2551,Diego Falcinelli,ITA,FW,Bologna,30,1991,-1,Serie_A,2021_2022
2552,Diego Farias,BRA,"MF,FW",Cagliari,31,1990,-1,Serie_A,2021_2022
2553,Diego Ferraresso,BRA,"DF,MF",Botev Vratsa,29,1992,-1,Bulgarian_First_League,2021_2022
2553,Diego Ferraresso,BRA,"DF,MF",Botev Vratsa,30,1992,-1,Bulgarian_First_League,2022_2023
2554,Diego Godín,URU,DF,Cagliari,35,1986,-1,Serie_A,2021_2022
2555,Diego González,ESP,DF,Elche,26,1995,-1,La_Liga,2021_2022
2555,Diego González,ESP,DF,Elche,27,1995,-1,La_Liga,2022_2023
2556,Diego Iturralde,ESP,DF,Sevilla,19,2003,-1,La_Liga,2022_2023
2556,Diego Iturralde,ESP,DF,Sevilla,20,2003,-1,La_Liga,2023_2024
2557,Diego Lainez,MEX,FW,Betis,21,2000,-1,La_Liga,2021_2022
2557,Diego Lainez,MEX,MF,Braga,22,2000,-1,Primeira_Liga,2022_2023
2558,Diego Llorente,ESP,DF,Leeds United,27,1993,-1,Premier_League,2021_2022
2558,Diego Llorente,ESP,DF,Leeds United,28,1993,-1,Premier_League,2022_2023
2558,Diego Llorente,ESP,DF,Roma,28,1993,-1,Serie_A,2022_2023
2558,Diego Llorente,ESP,DF,Roma,29,1993,-1,Serie_A,2023_2024
2559,Diego López,ESP,GK,Espanyol,39,1981,-1,La_Liga,2021_2022
2559,Diego López,ESP,GK,Rayo Vallecano,40,1981,-1,La_Liga,2022_2023
2560,Diego López,ESP,"FW,MF",Valencia,20,2002,-1,La_Liga,2022_2023
2560,Diego López,ESP,"MF,FW",Valencia,21,2002,-1,La_Liga,2023_2024
2561,Diego Madritsch,AUT,MF,Ried,16,2005,-1,Austrian_Bundesliga,2022_2023
2562,Diego Mariño,ESP,GK,Almería,32,1990,-1,La_Liga,2022_2023
2562,Diego Mariño,ESP,GK,Almería,33,1990,-1,La_Liga,2023_2024
2563,Diego Matías Rodríguez,ARG,GK,Panetolikos,32,1989,-1,Super_League_Greece,2021_2022
2564,Diego Moreira,POR,FW,Benfica,16,2004,-1,Primeira_Liga,2021_2022
2564,Diego Moreira,POR,"FW,MF",Lyon,18,2004,-1,Ligue_1,2023_2024
2565,Diego Moreno,ESP,DF,Osasuna,21,2001,-1,La_Liga,2022_2023
2566,Diego Méndez,ESP,MF,Rayo Vallecano,18,2003,-1,La_Liga,2022_2023
2566,Diego Méndez,ESP,MF,Rayo Vallecano,19,2003,-1,La_Liga,2023_2024
2567,Diego Perotti,ARG,"MF,FW",Salernitana,33,1988,-1,Serie_A,2021_2022
2568,Diego Raposo,BRA,MF,FK Levski 2005,26,1996,-1,Bulgarian_First_League,2023_2024
2569,Diego Rico,ESP,DF,Getafe,30,1993,-1,La_Liga,2023_2024
2569,Diego Rico,ESP,DF,Real Sociedad,28,1993,-1,La_Liga,2021_2022
2569,Diego Rico,ESP,DF,Real Sociedad,29,1993,-1,La_Liga,2022_2023
2570,Diego Rosa,BRA,"MF,FW",Vizela,19,2002,-1,Primeira_Liga,2022_2023
2571,Diego Rossi,URU,MF,Fenerbahçe,24,1998,-1,Super_Lig,2022_2023
2571,Diego Rossi,URU,"MF,FW",Fenerbahçe,23,1998,-1,Super_Lig,2021_2022
2572,Diego Valencia,CHI,"FW,MF",Atromitos,23,2000,-1,Super_League_Greece,2023_2024
2572,Diego Valencia,CHI,"MF,FW",Salernitana,22,2000,-1,Serie_A,2022_2023
2573,Diego van Oorschot,NED,"MF,FW",Heracles Almelo,17,2005,-1,Eredivisie,2023_2024
2574,Dijon Kameri,AUT,"FW,MF",RB Salzburg,18,2004,-1,Austrian_Bundesliga,2022_2023
2574,Dijon Kameri,AUT,MF,RB Salzburg,19,2004,-1,Austrian_Bundesliga,2023_2024
2575,Dikeni-Rafid Salifou,TOG,MF,Werder Bremen,19,2003,-1,Bundesliga,2022_2023
2576,Dilan Ortiz,COL,FW,Proleter NS,21,2000,-1,Serbian_SuperLiga,2021_2022
2576,Dilan Ortiz,COL,FW,Radnički Kragujevac,23,2000,-1,Serbian_SuperLiga,2023_2024
2577,Dilane Bakwa,FRA,"FW,MF",Bordeaux,18,2002,-1,Ligue_1,2021_2022
2577,Dilane Bakwa,FRA,"FW,MF",Strasbourg,20,2002,-1,Ligue_1,2023_2024
2578,Dillon Phillips,ENG,GK,Oostende,27,1995,-1,Belgian_Pro_League,2022_2023
2579,Dilyan Georgiev,BUL,DF,Tsarsko Selo,19,2002,-1,Bulgarian_First_League,2021_2022
2580,Dime Dimov,MKD,DF,Lokomotiv Sofia,29,1994,-1,Bulgarian_First_League,2023_2024
2581,Dimitar Balinov,BUL,DF,Botev Plovdiv,21,2001,-1,Bulgarian_First_League,2022_2023
2582,Dimitar Dikliev,BUL,FW,Botev Plovdiv,17,2006,-1,Bulgarian_First_League,2023_2024
2583,Dimitar Evtimov,BUL,GK,CSKA Sofia,27,1993,-1,Bulgarian_First_League,2021_2022
2583,Dimitar Evtimov,BUL,GK,CSKA Sofia,28,1993,-1,Bulgarian_First_League,2022_2023
2583,Dimitar Evtimov,BUL,GK,CSKA Sofia,29,1993,-1,Bulgarian_First_League,2023_2024
2584,Dimitar Iliev,BUL,"FW,MF",Loko Plovdiv,32,1988,-1,Bulgarian_First_League,2021_2022
2584,Dimitar Iliev,BUL,"FW,MF",Loko Plovdiv,33,1988,-1,Bulgarian_First_League,2022_2023
2584,Dimitar Iliev,BUL,"FW,MF",Loko Plovdiv,34,1988,-1,Bulgarian_First_League,2023_2024
2585,Dimitar Iliev,BUL,DF,Botev Vratsa,22,1999,-1,Bulgarian_First_League,2021_2022
2585,Dimitar Iliev,BUL,DF,CSKA 1948,22,1999,-1,Bulgarian_First_League,2021_2022
2585,Dimitar Iliev,BUL,DF,Ludogorets,24,1999,-1,Bulgarian_First_League,2023_2024
2586,Dimitar Kostadinov,BUL,MF,Levski Sofia,21,1999,-1,Bulgarian_First_League,2021_2022
2586,Dimitar Kostadinov,BUL,MF,Septemvri Sofia,22,1999,-1,Bulgarian_First_League,2022_2023
2587,Dimitar Mitkov,BUL,FW,Lokomotiv Sofia,21,2000,-1,Bulgarian_First_League,2021_2022
2587,Dimitar Mitkov,BUL,FW,Lokomotiv Sofia,22,2000,-1,Bulgarian_First_League,2022_2023
2587,Dimitar Mitkov,BUL,FW,Lokomotiv Sofia,23,2000,-1,Bulgarian_First_League,2023_2024
2588,Dimitar Papazov,BUL,DF,Botev Plovdiv,16,2006,-1,Bulgarian_First_League,2022_2023
2588,Dimitar Papazov,BUL,DF,Botev Plovdiv,17,2006,-1,Bulgarian_First_League,2023_2024
2589,Dimitar Pirgov,BUL,DF,Beroe,32,1989,-1,Bulgarian_First_League,2022_2023
2589,Dimitar Pirgov,BUL,DF,CSKA 1948,31,1989,-1,Bulgarian_First_League,2021_2022
2590,Dimitar Sheytanov,BUL,GK,Pirin Blagoevgrad,22,1999,-1,Bulgarian_First_League,2021_2022
2590,Dimitar Sheytanov,BUL,GK,Septemvri Sofia,23,1999,-1,Bulgarian_First_League,2022_2023
2591,Dimitar Stoyanov,BUL,MF,Beroe,21,2001,-1,Bulgarian_First_League,2022_2023
2591,Dimitar Stoyanov,BUL,MF,Slavia Sofia,20,2001,-1,Bulgarian_First_League,2021_2022
2592,Dimitar Todorov,BUL,GK,CSKA 1948,26,1995,-1,Bulgarian_First_League,2021_2022
2593,Dimitar Tonev,BUL,MF,Botev Plovdiv,19,2001,-1,Bulgarian_First_League,2021_2022
2593,Dimitar Tonev,BUL,MF,Botev Plovdiv,20,2001,-1,Bulgarian_First_League,2022_2023
2593,Dimitar Tonev,BUL,MF,FK Levski 2005,21,2001,-1,Bulgarian_First_League,2023_2024
2593,Dimitar Tonev,BUL,MF,Pirin Blagoevgrad,20,2001,-1,Bulgarian_First_League,2022_2023
2594,Dimitar Velkovski,BUL,DF,Cercle Brugge,27,1995,-1,Belgian_Pro_League,2022_2023
2594,Dimitar Velkovski,BUL,"DF,MF",Cercle Brugge,26,1995,-1,Belgian_Pro_League,2021_2022
2594,Dimitar Velkovski,BUL,"MF,DF",Miedź Legnica,27,1995,-1,Ekstraklasa,2022_2023
2595,Dimitri Foulquier,FRA,DF,Granada,28,1993,-1,La_Liga,2021_2022
2595,Dimitri Foulquier,FRA,DF,Valencia,28,1993,-1,La_Liga,2021_2022
2595,Dimitri Foulquier,FRA,DF,Valencia,29,1993,-1,La_Liga,2022_2023
2595,Dimitri Foulquier,FRA,"DF,MF",Valencia,30,1993,-1,La_Liga,2023_2024
2596,Dimitri Lavalée,BEL,DF,Mechelen,26,1997,-1,Belgian_Pro_League,2023_2024
2596,Dimitri Lavalée,BEL,"DF,MF",Mechelen,25,1997,-1,Belgian_Pro_League,2022_2023
2596,Dimitri Lavalée,BEL,"DF,MF",Sint-Truiden,24,1997,-1,Belgian_Pro_League,2021_2022
2596,Dimitri Lavalée,BEL,"DF,MF",Sturm Graz,26,1997,-1,Austrian_Bundesliga,2023_2024
2597,Dimitri Liénard,FRA,"DF,MF",Strasbourg,33,1988,-1,Ligue_1,2021_2022
2597,Dimitri Liénard,FRA,"DF,MF",Strasbourg,34,1988,-1,Ligue_1,2022_2023
2598,Dimitri Payet,FRA,"FW,MF",Marseille,34,1987,-1,Ligue_1,2021_2022
2598,Dimitri Payet,FRA,"MF,FW",Marseille,35,1987,-1,Ligue_1,2022_2023
2599,Dimitrije Antić,SRB,FW,FK Kolubara,18,2003,-1,Serbian_SuperLiga,2021_2022
2600,Dimitrije Kamenović,SRB,DF,Lazio,21,2000,-1,Serie_A,2021_2022
2601,Dimitrije Petronijević,SRB,MF,FK Kolubara,20,2001,-1,Serbian_SuperLiga,2021_2022
2601,Dimitrije Petronijević,SRB,MF,FK Kolubara,21,2001,-1,Serbian_SuperLiga,2022_2023
2602,Dimitrije Stevanović,SRB,GK,Radnički Niš,17,2004,-1,Serbian_SuperLiga,2022_2023
2602,Dimitrije Stevanović,SRB,GK,Radnički Niš,18,2004,-1,Serbian_SuperLiga,2023_2024
2603,Dimitrios Emmanouilidis,GRE,"FW,MF",Vejle BK,20,2000,-1,Danish_Superliga,2021_2022
2603,Dimitrios Emmanouilidis,GRE,"FW,MF",Vejle BK,22,2000,-1,Danish_Superliga,2023_2024
2604,Dimitrios Keramitsis,GRE,MF,Roma,17,2004,-1,Serie_A,2021_2022
2605,Dimitrios Kolovetsios,GRE,DF,Kayserispor,29,1991,-1,Super_Lig,2021_2022
2605,Dimitrios Kolovetsios,GRE,DF,Kayserispor,30,1991,-1,Super_Lig,2022_2023
2605,Dimitrios Kolovetsios,GRE,DF,Kayserispor,31,1991,-1,Super_Lig,2023_2024
2606,Dimitrios Kourbelis,GRE,MF,Fatih Karagümrük,29,1993,-1,Super_Lig,2023_2024
2606,Dimitrios Kourbelis,GRE,MF,Panathinaikos,28,1993,-1,Super_League_Greece,2022_2023
2606,Dimitrios Kourbelis,GRE,MF,Trabzonspor,29,1993,-1,Super_Lig,2023_2024
2606,Dimitrios Kourbelis,GRE,"MF,DF",Panathinaikos,27,1993,-1,Super_League_Greece,2021_2022
2607,Dimitrios Manos,GRE,FW,Aris,26,1994,-1,Super_League_Greece,2021_2022
2607,Dimitrios Manos,GRE,FW,Ionikos,27,1994,-1,Super_League_Greece,2022_2023
2608,Dimitrios Naoumis,GRE,DF,PAS Giannina,18,2004,-1,Super_League_Greece,2023_2024
2609,Dimitrios Tzinovits,SRB,MF,FK IMT Novi Beograd,25,1997,-1,Serbian_SuperLiga,2023_2024
2610,Dimitris Chatziisaias,GRE,DF,Atromitos,28,1992,-1,Super_League_Greece,2021_2022
2610,Dimitris Chatziisaias,GRE,DF,Atromitos,29,1992,-1,Super_League_Greece,2022_2023
2611,Dimitris Giannoulis,GRE,DF,Norwich City,25,1995,-1,Premier_League,2021_2022
2612,Dimitris Goutas,GRE,DF,Sivasspor,27,1994,-1,Super_Lig,2021_2022
2612,Dimitris Goutas,GRE,DF,Sivasspor,28,1994,-1,Super_Lig,2022_2023
2613,Dimitris Kolovos,GRE,"MF,FW",Panetolikos,29,1993,-1,Super_League_Greece,2022_2023
2614,Dimitris Konstantinidis,GRE,DF,Ionikos,27,1994,-1,Super_League_Greece,2021_2022
2614,Dimitris Konstantinidis,GRE,DF,Levadiakos,28,1994,-1,Super_League_Greece,2022_2023
2615,Dimitris Limnios,GRE,FW,Köln,24,1998,-1,Bundesliga,2022_2023
2615,Dimitris Limnios,GRE,FW,Twente,23,1998,-1,Eredivisie,2021_2022
2615,Dimitris Limnios,GRE,"MF,FW",Panathinaikos,25,1998,-1,Super_League_Greece,2023_2024
2616,Dimitris Metaxas,GRE,MF,Volos NFC,17,2003,-1,Super_League_Greece,2021_2022
2616,Dimitris Metaxas,GRE,MF,Volos NFC,18,2003,-1,Super_League_Greece,2022_2023
2616,Dimitris Metaxas,GRE,MF,Volos NFC,19,2003,-1,Super_League_Greece,2023_2024
2617,Dimitris Nikolaou,GRE,DF,Spezia,22,1998,-1,Serie_A,2021_2022
2617,Dimitris Nikolaou,GRE,DF,Spezia,23,1998,-1,Serie_A,2022_2023
2618,Dimitris Pelkas,GRE,MF,Fenerbahçe,27,1993,-1,Super_Lig,2021_2022
2618,Dimitris Pelkas,GRE,"MF,FW",Başakşehir,29,1993,-1,Super_Lig,2023_2024
2619,Dimitris Siovas,GRE,DF,Fortuna Sittard,32,1988,-1,Eredivisie,2021_2022
2619,Dimitris Siovas,GRE,DF,Fortuna Sittard,33,1988,-1,Eredivisie,2022_2023
2619,Dimitris Siovas,GRE,DF,Fortuna Sittard,34,1988,-1,Eredivisie,2023_2024
2620,Dimitris Sotiriou,GRE,GK,OFI Crete,33,1987,-1,Super_League_Greece,2021_2022
2620,Dimitris Sotiriou,GRE,GK,OFI Crete,35,1987,-1,Super_League_Greece,2023_2024
2621,Dimitris Stavropoulos,GRE,DF,Warta Poznań,25,1997,-1,Ekstraklasa,2022_2023
2621,Dimitris Stavropoulos,GRE,DF,Warta Poznań,26,1997,-1,Ekstraklasa,2023_2024
2622,Dimitris Tsakmakis,GRE,DF,Atromitos,24,1999,-1,Super_League_Greece,2023_2024
2623,Dimitry Bertaud,COD,GK,Montpellier,23,1998,-1,Ligue_1,2021_2022
2623,Dimitry Bertaud,COD,GK,Montpellier,25,1998,-1,Ligue_1,2023_2024
2624,Dimo Bakalov,BUL,MF,Etar,34,1988,-1,Bulgarian_First_League,2023_2024
2624,Dimo Bakalov,BUL,MF,Lokomotiv Sofia,33,1988,-1,Bulgarian_First_League,2022_2023
2624,Dimo Bakalov,BUL,MF,Tsarsko Selo,32,1988,-1,Bulgarian_First_League,2021_2022
2625,Dimos Baxevanidis,GRE,DF,Apollon Smyrnis,33,1988,-1,Super_League_Greece,2021_2022
2626,Dinis Almeida,POR,DF,Antwerp,26,1995,-1,Belgian_Pro_League,2021_2022
2626,Dinis Almeida,POR,DF,Antwerp,27,1995,-1,Belgian_Pro_League,2022_2023
2626,Dinis Almeida,POR,DF,Ludogorets,28,1995,-1,Bulgarian_First_League,2023_2024
2627,Dinis Pinto,POR,DF,Braga,21,2000,-1,Primeira_Liga,2022_2023
2627,Dinis Pinto,POR,DF,Moreirense,22,2000,-1,Primeira_Liga,2023_2024
2627,Dinis Pinto,POR,MF,Braga,20,2000,-1,Primeira_Liga,2021_2022
2628,Dinko Horkaš,CRO,GK,Loko Plovdiv,23,1999,-1,Bulgarian_First_League,2022_2023
2628,Dinko Horkaš,CRO,GK,Loko Plovdiv,24,1999,-1,Bulgarian_First_League,2023_2024
2629,Dino Arslanagic,BEL,DF,Göztepe,28,1993,-1,Super_Lig,2021_2022
2630,Dino Dolmagić,SRB,MF,Javor Ivanjica,28,1994,-1,Serbian_SuperLiga,2022_2023
2630,Dino Dolmagić,SRB,MF,Javor Ivanjica,29,1994,-1,Serbian_SuperLiga,2023_2024
2630,Dino Dolmagić,SRB,MF,TSC Bačka Top,27,1994,-1,Serbian_SuperLiga,2021_2022
2631,Dino Grozdanic,CRO,"MF,DF",Asteras Tripoli,20,2002,-1,Super_League_Greece,2023_2024
2632,Dino Hotić,BIH,MF,Lech Poznań,28,1995,-1,Ekstraklasa,2023_2024
2632,Dino Hotić,BIH,"MF,FW",Cercle Brugge,26,1995,-1,Belgian_Pro_League,2021_2022
2632,Dino Hotić,BIH,"MF,FW",Cercle Brugge,27,1995,-1,Belgian_Pro_League,2022_2023
2633,Dino Štiglec,CRO,"MF,DF",Śląsk Wrocław,30,1990,-1,Ekstraklasa,2021_2022
2634,Diogo Barbosa,POR,MF,Botev Vratsa,26,1996,-1,Bulgarian_First_League,2022_2023
2634,Diogo Barbosa,POR,MF,Botev Vratsa,27,1996,-1,Bulgarian_First_League,2023_2024
2635,Diogo Calila,POR,"DF,MF",B-SAD,22,1998,-1,Primeira_Liga,2021_2022
2635,Diogo Calila,POR,"DF,MF",Santa Clara,23,1998,-1,Primeira_Liga,2022_2023
2636,Diogo Costa,POR,GK,Porto,21,1999,-1,Primeira_Liga,2021_2022
2636,Diogo Costa,POR,GK,Porto,22,1999,45000000,Primeira_Liga,2022_2023
2636,Diogo Costa,POR,GK,Porto,23,1999,-1,Primeira_Liga,2023_2024
2637,Diogo Costa Rodrigues,POR,MF,Portimonense,21,1999,-1,Primeira_Liga,2021_2022
2638,Diogo Dalot,POR,DF,Manchester Utd,22,1999,-1,Premier_League,2021_2022
2638,Diogo Dalot,POR,DF,Manchester Utd,23,1999,-1,Premier_League,2022_2023
2638,Diogo Dalot,POR,DF,Manchester Utd,24,1999,40000000,Premier_League,2023_2024
2639,Diogo Ferreira,POR,MF,Vitória,20,2001,-1,Primeira_Liga,2022_2023
2640,Diogo Fesnard Sousa,POR,GK,Antalyaspor,22,1998,-1,Super_Lig,2021_2022
2641,Diogo Figueiras,POR,DF,Famalicão,30,1991,-1,Primeira_Liga,2021_2022
2642,Diogo Fonseca,POR,DF,Estrela,21,2002,-1,Primeira_Liga,2023_2024
2643,Diogo Gonçalves,POR,FW,Benfica,25,1997,-1,Primeira_Liga,2022_2023
2643,Diogo Gonçalves,POR,"FW,MF",FC Copenhagen,25,1997,-1,Danish_Superliga,2022_2023
2643,Diogo Gonçalves,POR,MF,FC Copenhagen,26,1997,-1,Danish_Superliga,2023_2024
2643,Diogo Gonçalves,POR,"MF,FW",Benfica,24,1997,-1,Primeira_Liga,2021_2022
2644,Diogo Jota,POR,FW,Liverpool,24,1996,60000000,Premier_League,2021_2022
2644,Diogo Jota,POR,FW,Liverpool,25,1996,-1,Premier_League,2022_2023
2644,Diogo Jota,POR,FW,Liverpool,26,1996,-1,Premier_League,2023_2024
2645,Diogo Leite,POR,DF,Braga,22,1999,-1,Primeira_Liga,2021_2022
2645,Diogo Leite,POR,DF,Union Berlin,23,1999,-1,Bundesliga,2022_2023
2645,Diogo Leite,POR,DF,Union Berlin,24,1999,-1,Bundesliga,2023_2024
2646,Diogo Mendes,CPV,MF,Marítimo,23,1998,-1,Primeira_Liga,2021_2022
2646,Diogo Mendes,CPV,MF,Marítimo,24,1998,-1,Primeira_Liga,2022_2023
2647,Diogo Nascimento,POR,MF,Vizela,20,2002,-1,Primeira_Liga,2023_2024
2648,Diogo Pinto,POR,"FW,MF",Casa Pia,23,1999,-1,Primeira_Liga,2022_2023
2648,Diogo Pinto,POR,MF,Casa Pia,24,1999,-1,Primeira_Liga,2023_2024
2649,Diogo Pinto,POR,GK,Sporting CP,19,2004,-1,Primeira_Liga,2023_2024
2650,Diogo Queirós,POR,DF,Famalicão,22,1999,-1,Primeira_Liga,2021_2022
2650,Diogo Queirós,POR,FW,Famalicão,23,1999,-1,Primeira_Liga,2022_2023
2651,Diogo Silva,BRA,DF,Gil Vicente FC,26,1995,-1,Primeira_Liga,2021_2022
2652,Diogo Spencer,POR,DF,Benfica,19,2004,-1,Primeira_Liga,2023_2024
2653,Diogo Teixeira,POR,MF,Lokomotiv Sofia,24,1999,-1,Bulgarian_First_League,2023_2024
2654,Diogo Verdasca,POR,DF,Śląsk Wrocław,24,1996,-1,Ekstraklasa,2021_2022
2654,Diogo Verdasca,POR,DF,Śląsk Wrocław,25,1996,-1,Ekstraklasa,2022_2023
2655,Dion Cools,MAS,DF,Zulte Waregem,25,1996,-1,Belgian_Pro_League,2021_2022
2655,Dion Cools,MAS,"DF,MF",Midtjylland,25,1996,-1,Danish_Superliga,2021_2022
