player_id,player,nation,position,club,age,year_of_birth,league,season,matches_played,starts,minutes,90s_played,goals_against,goals_against/90,shots_on_target_against,saves,save_percentage,wins,draws,losses,clean_sheets,clean_sheet_percentage,penalty_kicks_attempted,penalty_kicks_allowed,penalty_kicks_saved,penalty_kicks_missed,save%_(penalty_kicks)
4451,Georgi Tartov,BUL,MF,PFC Hebar Pazardzhik,23,1998,Bulgarian_First_League,2022_2023,,,,,,,,,,,,,,,,,,,
4451,Georgi Tartov,BUL,MF,Slavia Sofia,24,1998,Bulgarian_First_League,2023_2024,,,,,,,,,,,,,,,,,,,
4452,Georgi Terziev,BUL,DF,Ludogorets,29,1992,Bulgarian_First_League,2021_2022,,,,,,,,,,,,,,,,,,,
4452,Georgi Terziev,BUL,DF,Ludogorets,30,1992,Bulgarian_First_League,2022_2023,,,,,,,,,,,,,,,,,,,
4452,Georgi Terziev,BUL,DF,Ludogorets,31,1992,Bulgarian_First_League,2023_2024,,,,,,,,,,,,,,,,,,,
4453,Georgi Valchev,BUL,MF,PFC Hebar Pazardzhik,31,1991,Bulgarian_First_League,2022_2023,,,,,,,,,,,,,,,,,,,
4453,Georgi Valchev,BUL,MF,PFC Hebar Pazardzhik,32,1991,Bulgarian_First_League,2023_2024,,,,,,,,,,,,,,,,,,,
4453,Georgi Valchev,BUL,MF,Slavia Sofia,30,1991,Bulgarian_First_League,2021_2022,,,,,,,,,,,,,,,,,,,
4453,Georgi Valchev,BUL,MF,Slavia Sofia,31,1991,Bulgarian_First_League,2022_2023,,,,,,,,,,,,,,,,,,,
4454,Georgi Varbanov,BUL,DF,Pirin Blagoevgrad,22,2000,Bulgarian_First_League,2023_2024,,,,,,,,,,,,,,,,,,,
4455,Georgi Yomov,BUL,MF,CSKA Sofia,24,1997,Bulgarian_First_League,2021_2022,,,,,,,,,,,,,,,,,,,
4455,Georgi Yomov,BUL,MF,CSKA Sofia,25,1997,Bulgarian_First_League,2022_2023,,,,,,,,,,,,,,,,,,,
4456,Georginio Rutter,FRA,"FW,MF",Leeds United,20,2002,Premier_League,2022_2023,,,,,,,,,,,,,,,,,,,
4457,Georginio Rutter,FRA,FW,Hoffenheim,20,2002,Bundesliga,2022_2023,,,,,,,,,,,,,,,,,,,
4457,Georginio Rutter,FRA,"FW,MF",Hoffenheim,19,2002,Bundesliga,2021_2022,,,,,,,,,,,,,,,,,,,
4458,Georginio Wijnaldum,NED,MF,Roma,31,1990,Serie_A,2022_2023,,,,,,,,,,,,,,,,,,,
4459,Georginio Wijnaldum,NED,MF,Paris S-G,30,1990,Ligue_1,2021_2022,,,,,,,,,,,,,,,,,,,
4460,Georgios Christodoulis,GRE,GK,Ionikos,20,2001,Super_League_Greece,2021_2022,1.0,1.0,90,1.0,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
4461,Georgios Delizisis,GRE,DF,Aris,33,1987,Super_League_Greece,2021_2022,,,,,,,,,,,,,,,,,,,
4461,Georgios Delizisis,GRE,DF,Aris,35,1987,Super_League_Greece,2023_2024,,,,,,,,,,,,,,,,,,,
4462,Georgios Konstantakopoulos,GRE,MF,AO Kifisia,18,2004,Super_League_Greece,2023_2024,,,,,,,,,,,,,,,,,,,
4463,Georgios Kornezos,GRE,DF,AEK Athens,23,1998,Super_League_Greece,2021_2022,,,,,,,,,,,,,,,,,,,
4463,Georgios Kornezos,GRE,DF,PAS Lamia,24,1998,Super_League_Greece,2022_2023,,,,,,,,,,,,,,,,,,,
4463,Georgios Kornezos,GRE,DF,PAS Lamia,25,1998,Super_League_Greece,2023_2024,,,,,,,,,,,,,,,,,,,
4464,Georgios Koutsias,GRE,FW,PAOK,17,2004,Super_League_Greece,2021_2022,,,,,,,,,,,,,,,,,,,
4464,Georgios Koutsias,GRE,FW,Volos NFC,18,2004,Super_League_Greece,2022_2023,,,,,,,,,,,,,,,,,,,
4465,Georgios Liavas,GRE,"DF,MF",Panetolikos,20,2001,Super_League_Greece,2021_2022,,,,,,,,,,,,,,,,,,,
4465,Georgios Liavas,GRE,"DF,MF",Panetolikos,21,2001,Super_League_Greece,2022_2023,,,,,,,,,,,,,,,,,,,
4465,Georgios Liavas,GRE,"MF,DF",Panetolikos,22,2001,Super_League_Greece,2023_2024,,,,,,,,,,,,,,,,,,,
4466,Georgios Manousakis,GRE,MF,PAS Lamia,23,1998,Super_League_Greece,2021_2022,,,,,,,,,,,,,,,,,,,
4467,Georgios Manousos,GRE,FW,PAS Lamia,34,1987,Super_League_Greece,2022_2023,,,,,,,,,,,,,,,,,,,
4467,Georgios Manousos,GRE,"MF,FW",PAS Lamia,33,1987,Super_League_Greece,2021_2022,,,,,,,,,,,,,,,,,,,
4468,Georgios Mygas,GRE,"DF,MF",Ionikos,27,1994,Super_League_Greece,2021_2022,,,,,,,,,,,,,,,,,,,
4468,Georgios Mygas,GRE,"DF,MF",Ionikos,28,1994,Super_League_Greece,2022_2023,,,,,,,,,,,,,,,,,,,
4468,Georgios Mygas,GRE,"DF,MF",Volos NFC,29,1994,Super_League_Greece,2023_2024,,,,,,,,,,,,,,,,,,,
4469,Georgios Ntaviotis,GRE,DF,Atromitos,23,1998,Super_League_Greece,2021_2022,,,,,,,,,,,,,,,,,,,
4470,Georgios Papadopoulos,GRE,DF,Asteras Tripoli,18,2002,Super_League_Greece,2021_2022,,,,,,,,,,,,,,,,,,,
4471,Georgios Papavasiliou,GRE,FW,Panserraikos,31,1992,Super_League_Greece,2023_2024,,,,,,,,,,,,,,,,,,,
4472,Georgios Sideras,GRE,DF,Panathinaikos,19,2002,Super_League_Greece,2021_2022,,,,,,,,,,,,,,,,,,,
4473,Georgios Tzavellas,GRE,DF,AEK Athens,33,1987,Super_League_Greece,2021_2022,,,,,,,,,,,,,,,,,,,
4473,Georgios Tzavellas,GRE,DF,AEK Athens,34,1987,Super_League_Greece,2022_2023,,,,,,,,,,,,,,,,,,,
4473,Georgios Tzavellas,GRE,DF,Atromitos,35,1987,Super_League_Greece,2023_2024,,,,,,,,,,,,,,,,,,,
4474,Georgios Tzavellas,GRE,DF,Pendikspor,35,1987,Super_Lig,2023_2024,,,,,,,,,,,,,,,,,,,
4475,Georgios Vagiannidis,GRE,DF,Panathinaikos,19,2001,Super_League_Greece,2021_2022,,,,,,,,,,,,,,,,,,,
4475,Georgios Vagiannidis,GRE,DF,Panathinaikos,21,2001,Super_League_Greece,2023_2024,,,,,,,,,,,,,,,,,,,
4475,Georgios Vagiannidis,GRE,"DF,MF",Panathinaikos,20,2001,Super_League_Greece,2022_2023,,,,,,,,,,,,,,,,,,,
4476,Georgios Vrakas,GRE,"FW,MF",Atromitos,22,2001,Super_League_Greece,2023_2024,,,,,,,,,,,,,,,,,,,
4476,Georgios Vrakas,GRE,"MF,FW",Levadiakos,21,2001,Super_League_Greece,2022_2023,,,,,,,,,,,,,,,,,,,
4477,Georgy Zhukov,KAZ,MF,Wisła Kraków,26,1994,Ekstraklasa,2021_2022,,,,,,,,,,,,,,,,,,,
4478,Geovani,BRA,"FW,MF",Famalicão,20,2001,Primeira_Liga,2021_2022,,,,,,,,,,,,,,,,,,,
4479,Gerald Kilota,FRA,"DF,MF",R.F.C. Seraing,28,1994,Belgian_Pro_League,2022_2023,,,,,,,,,,,,,,,,,,,
4479,Gerald Kilota,FRA,"MF,FW",R.F.C. Seraing,27,1994,Belgian_Pro_League,2021_2022,,,,,,,,,,,,,,,,,,,
4480,Geraldo,ANG,"MF,FW",Ümraniyespor,30,1991,Super_Lig,2022_2023,,,,,,,,,,,,,,,,,,,
4481,Gerard Deulofeu,ESP,FW,Udinese,28,1994,Serie_A,2022_2023,,,,,,,,,,,,,,,,,,,
4481,Gerard Deulofeu,ESP,"FW,MF",Udinese,27,1994,Serie_A,2021_2022,,,,,,,,,,,,,,,,,,,
4482,Gerard Gumbau,ESP,MF,Elche,26,1994,La_Liga,2021_2022,,,,,,,,,,,,,,,,,,,
4482,Gerard Gumbau,ESP,MF,Elche,27,1994,La_Liga,2022_2023,,,,,,,,,,,,,,,,,,,
4482,Gerard Gumbau,ESP,MF,Granada,28,1994,La_Liga,2023_2024,,,,,,,,,,,,,,,,,,,
4483,Gerard Moreno,ESP,FW,Villarreal,29,1992,La_Liga,2021_2022,,,,,,,,,,,,,,,,,,,
4483,Gerard Moreno,ESP,FW,Villarreal,30,1992,La_Liga,2022_2023,,,,,,,,,,,,,,,,,,,
4483,Gerard Moreno,ESP,FW,Villarreal,31,1992,La_Liga,2023_2024,,,,,,,,,,,,,,,,,,,
4484,Gerard Piqué,ESP,DF,Barcelona,34,1987,La_Liga,2021_2022,,,,,,,,,,,,,,,,,,,
4484,Gerard Piqué,ESP,DF,Barcelona,35,1987,La_Liga,2022_2023,,,,,,,,,,,,,,,,,,,
4485,Gerard Vandeplas,BEL,FW,Antwerp,16,2006,Belgian_Pro_League,2022_2023,,,,,,,,,,,,,,,,,,,
4486,Gerard Yepes,ESP,MF,Sampdoria,19,2002,Serie_A,2022_2023,,,,,,,,,,,,,,,,,,,
4486,Gerard Yepes,ESP,"MF,DF",Sampdoria,18,2002,Serie_A,2021_2022,,,,,,,,,,,,,,,,,,,
4487,Gerardo Arteaga,MEX,DF,Genk,22,1998,Belgian_Pro_League,2021_2022,,,,,,,,,,,,,,,,,,,
4487,Gerardo Arteaga,MEX,DF,Genk,23,1998,Belgian_Pro_League,2022_2023,,,,,,,,,,,,,,,,,,,
4487,Gerardo Arteaga,MEX,DF,Genk,24,1998,Belgian_Pro_League,2023_2024,,,,,,,,,,,,,,,,,,,
4488,Gerardo Fusco,ITA,FW,Salernitana,18,2005,Serie_A,2023_2024,,,,,,,,,,,,,,,,,,,
4489,Gerasimos Mitoglou,GRE,DF,AEK Athens,21,1999,Super_League_Greece,2021_2022,,,,,,,,,,,,,,,,,,,
4489,Gerasimos Mitoglou,GRE,DF,AEK Athens,22,1999,Super_League_Greece,2022_2023,,,,,,,,,,,,,,,,,,,
4489,Gerasimos Mitoglou,GRE,DF,AEK Athens,23,1999,Super_League_Greece,2023_2024,,,,,,,,,,,,,,,,,,,
4490,Gergely Nagy,HUN,GK,PAS Giannina,29,1994,Super_League_Greece,2023_2024,5.0,5.0,421,4.7,,,,,,1.0,2.0,2.0,1.0,20.0,0.0,0.0,0.0,0.0,
4490,Gergely Nagy,HUN,GK,PAS Giannina,29,1994,Super_League_Greece,2023_2024,1.0,1.0,90,1.0,,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
4490,Gergely Nagy,HUN,GK,PAS Lamia,29,1994,Super_League_Greece,2023_2024,5.0,5.0,421,4.7,,,,,,1.0,2.0,2.0,1.0,20.0,0.0,0.0,0.0,0.0,
4490,Gergely Nagy,HUN,GK,PAS Lamia,29,1994,Super_League_Greece,2023_2024,1.0,1.0,90,1.0,,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
4491,German Onugkha,RUS,FW,Vejle BK,27,1996,Danish_Superliga,2023_2024,,,,,,,,,,,,,,,,,,,
4492,Germán Pezzella,ARG,DF,Betis,30,1991,La_Liga,2021_2022,,,,,,,,,,,,,,,,,,,
4492,Germán Pezzella,ARG,DF,Betis,31,1991,La_Liga,2022_2023,,,,,,,,,,,,,,,,,,,
4492,Germán Pezzella,ARG,DF,Betis,32,1991,La_Liga,2023_2024,,,,,,,,,,,,,,,,,,,
4493,Germán Sánchez,ESP,DF,Granada,34,1986,La_Liga,2021_2022,,,,,,,,,,,,,,,,,,,
4494,Germán Valera,ESP,FW,Real Sociedad,19,2002,La_Liga,2021_2022,,,,,,,,,,,,,,,,,,,
4495,Gernot Trauner,AUT,DF,Feyenoord,29,1992,Eredivisie,2021_2022,,,,,,,,,,,,,,,,,,,
4495,Gernot Trauner,AUT,DF,Feyenoord,30,1992,Eredivisie,2022_2023,,,,,,,,,,,,,,,,,,,
4495,Gernot Trauner,AUT,DF,Feyenoord,31,1992,Eredivisie,2023_2024,,,,,,,,,,,,,,,,,,,
4496,Gerrit Holtmann,PHI,MF,Antalyaspor,28,1995,Super_Lig,2023_2024,,,,,,,,,,,,,,,,,,,
4497,Gerrit Holtmann,PHI,"FW,MF",Bochum,26,1995,Bundesliga,2021_2022,,,,,,,,,,,,,,,,,,,
4497,Gerrit Holtmann,PHI,"FW,MF",Bochum,27,1995,Bundesliga,2022_2023,,,,,,,,,,,,,,,,,,,
4497,Gerrit Holtmann,PHI,"MF,FW",Darmstadt 98,28,1995,Bundesliga,2023_2024,,,,,,,,,,,,,,,,,,,
4498,Gerrit Nauber,GER,DF,Go Ahead Eag,29,1992,Eredivisie,2021_2022,,,,,,,,,,,,,,,,,,,
4498,Gerrit Nauber,GER,DF,Go Ahead Eag,30,1992,Eredivisie,2022_2023,,,,,,,,,,,,,,,,,,,
4498,Gerrit Nauber,GER,DF,Go Ahead Eag,31,1992,Eredivisie,2023_2024,,,,,,,,,,,,,,,,,,,
4499,Gerson,BRA,MF,Marseille,25,1997,Ligue_1,2022_2023,,,,,,,,,,,,,,,,,,,
4499,Gerson,BRA,"MF,FW",Marseille,24,1997,Ligue_1,2021_2022,,,,,,,,,,,,,,,,,,,
4500,Gerson,BRA,DF,Górnik Łęczna,29,1992,Ekstraklasa,2021_2022,,,,,,,,,,,,,,,,,,,
4501,Gerson Rodrigues,LUX,"FW,MF",Sivasspor,28,1995,Super_Lig,2023_2024,,,,,,,,,,,,,,,,,,,
4502,Gerson Rodrigues,LUX,"FW,MF",Troyes,26,1995,Ligue_1,2021_2022,,,,,,,,,,,,,,,,,,,
4503,Gervane Kastaneer,CUW,"FW,MF",Zwolle,25,1996,Eredivisie,2021_2022,,,,,,,,,,,,,,,,,,,
4504,Gervinho,CIV,"MF,FW",Trabzonspor,34,1987,Super_Lig,2021_2022,,,,,,,,,,,,,,,,,,,
4505,Gervinho,CIV,FW,Aris,35,1987,Super_League_Greece,2022_2023,,,,,,,,,,,,,,,,,,,
4506,Gerzino Nyamsi,FRA,DF,Strasbourg,24,1997,Ligue_1,2021_2022,,,,,,,,,,,,,,,,,,,
4506,Gerzino Nyamsi,FRA,DF,Strasbourg,25,1997,Ligue_1,2022_2023,,,,,,,,,,,,,,,,,,,
4506,Gerzino Nyamsi,FRA,DF,Strasbourg,26,1997,Ligue_1,2023_2024,,,,,,,,,,,,,,,,,,,
4507,Gerónimo Bortagaray,URU,DF,PAS Giannina,21,2000,Super_League_Greece,2022_2023,,,,,,,,,,,,,,,,,,,
4507,Gerónimo Bortagaray,URU,DF,PAS Giannina,22,2000,Super_League_Greece,2023_2024,,,,,,,,,,,,,,,,,,,
4508,Gerónimo Rulli,ARG,GK,Villarreal,29,1992,La_Liga,2021_2022,32.0,32.0,"2,880",32.0,28.0,0.87,100.0,72.0,75.0,14.0,9.0,9.0,14.0,43.8,4.0,3.0,1.0,0.0,25.0
4508,Gerónimo Rulli,ARG,GK,Villarreal,30,1992,La_Liga,2022_2023,14.0,14.0,"1,260",14.0,10.0,0.71,56.0,46.0,82.1,6.0,3.0,5.0,7.0,50.0,0.0,0.0,0.0,0.0,
4509,Gerónimo Rulli,ARG,GK,Ajax,30,1992,Eredivisie,2022_2023,19.0,19.0,"1,710",19.0,20.0,1.05,64.0,44.0,70.3,11.0,5.0,3.0,7.0,36.8,1.0,1.0,0.0,0.0,0.0
4509,Gerónimo Rulli,ARG,GK,Ajax,31,1992,Eredivisie,2023_2024,7.0,7.0,571,6.3,12.0,1.89,30.0,18.0,63.3,4.0,2.0,1.0,1.0,14.3,1.0,1.0,0.0,0.0,0.0
4510,Gevaro Nepomuceno,CUW,"FW,MF",Cherno More,28,1992,Bulgarian_First_League,2021_2022,,,,,,,,,,,,,,,,,,,
4511,Gezim Pepsi,KVX,MF,Pirin Blagoevgrad,25,1998,Bulgarian_First_League,2023_2024,,,,,,,,,,,,,,,,,,,
4512,Ghayas Zahid,NOR,"MF,FW",Ankaragücü,27,1994,Super_Lig,2022_2023,,,,,,,,,,,,,,,,,,,
4513,Ghayas Zahid,NOR,MF,Partizan,28,1994,Serbian_SuperLiga,2023_2024,,,,,,,,,,,,,,,,,,,
4514,Ghislain Konan,CIV,DF,Reims,25,1995,Ligue_1,2021_2022,,,,,,,,,,,,,,,,,,,
4515,Ghjuvanni Quilichini,FRA,GK,Ajaccio,19,2002,Ligue_1,2022_2023,1.0,0.0,82,0.9,0.0,0.0,4.0,4.0,100.0,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,
4516,Giacomo Bonaventura,ITA,MF,Fiorentina,31,1989,Serie_A,2021_2022,,,,,,,,,,,,,,,,,,,
4516,Giacomo Bonaventura,ITA,MF,Fiorentina,32,1989,Serie_A,2022_2023,,,,,,,,,,,,,,,,,,,
4516,Giacomo Bonaventura,ITA,MF,Fiorentina,33,1989,Serie_A,2023_2024,,,,,,,,,,,,,,,,,,,
4517,Giacomo Corona,ITA,FW,Empoli,19,2004,Serie_A,2023_2024,,,,,,,,,,,,,,,,,,,
4518,Giacomo Quagliata,ITA,DF,Cremonese,22,2000,Serie_A,2022_2023,,,,,,,,,,,,,,,,,,,
4519,Giacomo Quagliata,ITA,DF,Heracles Almelo,21,2000,Eredivisie,2021_2022,,,,,,,,,,,,,,,,,,,
4520,Giacomo Raspadori,ITA,FW,Sassuolo,22,2000,Serie_A,2022_2023,,,,,,,,,,,,,,,,,,,
4520,Giacomo Raspadori,ITA,"FW,MF",Napoli,22,2000,Serie_A,2022_2023,,,,,,,,,,,,,,,,,,,
4520,Giacomo Raspadori,ITA,"FW,MF",Napoli,23,2000,Serie_A,2023_2024,,,,,,,,,,,,,,,,,,,
4520,Giacomo Raspadori,ITA,"MF,FW",Sassuolo,21,2000,Serie_A,2021_2022,,,,,,,,,,,,,,,,,,,
4521,Giacomo Satalino,ITA,GK,Sassuolo,22,1999,Serie_A,2021_2022,1.0,0.0,8,0.1,0.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,
4522,Giacomo Vrioni,ALB,FW,WSG Tirol,22,1998,Austrian_Bundesliga,2021_2022,,,,,,,,,,,,,,,,,,,
4523,Gian Marco Ferrari,ITA,DF,Sassuolo,29,1992,Serie_A,2021_2022,,,,,,,,,,,,,,,,,,,
4523,Gian Marco Ferrari,ITA,DF,Sassuolo,30,1992,Serie_A,2022_2023,,,,,,,,,,,,,,,,,,,
4523,Gian Marco Ferrari,ITA,DF,Sassuolo,31,1992,Serie_A,2023_2024,,,,,,,,,,,,,,,,,,,
4524,Gian-Luca Itter,GER,DF,Greuther Fürth,22,1999,Bundesliga,2021_2022,,,,,,,,,,,,,,,,,,,
4525,Giangiacomo Magnani,ITA,DF,Hellas Verona,25,1995,Serie_A,2021_2022,,,,,,,,,,,,,,,,,,,
4525,Giangiacomo Magnani,ITA,DF,Hellas Verona,26,1995,Serie_A,2022_2023,,,,,,,,,,,,,,,,,,,
4525,Giangiacomo Magnani,ITA,DF,Hellas Verona,27,1995,Serie_A,2023_2024,,,,,,,,,,,,,,,,,,,
4525,Giangiacomo Magnani,ITA,DF,Sampdoria,25,1995,Serie_A,2021_2022,,,,,,,,,,,,,,,,,,,
4526,Gianluca Busio,USA,MF,Venezia,19,2002,Serie_A,2021_2022,,,,,,,,,,,,,,,,,,,
4527,Gianluca Caprari,ITA,"MF,FW",Hellas Verona,28,1993,Serie_A,2021_2022,,,,,,,,,,,,,,,,,,,
4527,Gianluca Caprari,ITA,"MF,FW",Monza,29,1993,Serie_A,2022_2023,,,,,,,,,,,,,,,,,,,
4527,Gianluca Caprari,ITA,"MF,FW",Monza,30,1993,Serie_A,2023_2024,,,,,,,,,,,,,,,,,,,
4528,Gianluca Frabotta,ITA,"DF,MF",Hellas Verona,22,1999,Serie_A,2021_2022,,,,,,,,,,,,,,,,,,,
4529,Gianluca Gaetano,ITA,"FW,MF",Cagliari,23,2000,Serie_A,2023_2024,,,,,,,,,,,,,,,,,,,
4529,Gianluca Gaetano,ITA,MF,Napoli,21,2000,Serie_A,2021_2022,,,,,,,,,,,,,,,,,,,
4529,Gianluca Gaetano,ITA,MF,Napoli,22,2000,Serie_A,2022_2023,,,,,,,,,,,,,,,,,,,
4529,Gianluca Gaetano,ITA,MF,Napoli,23,2000,Serie_A,2023_2024,,,,,,,,,,,,,,,,,,,
4530,Gianluca Gaudino,GER,MF,SCR Altach,24,1996,Austrian_Bundesliga,2021_2022,,,,,,,,,,,,,,,,,,,
4531,Gianluca Lapadula,PER,FW,Cagliari,33,1990,Serie_A,2023_2024,,,,,,,,,,,,,,,,,,,
4532,Gianluca Mancini,ITA,DF,Roma,25,1996,Serie_A,2021_2022,,,,,,,,,,,,,,,,,,,
4532,Gianluca Mancini,ITA,DF,Roma,26,1996,Serie_A,2022_2023,,,,,,,,,,,,,,,,,,,
4532,Gianluca Mancini,ITA,DF,Roma,27,1996,Serie_A,2023_2024,,,,,,,,,,,,,,,,,,,
4533,Gianluca Pegolo,ITA,GK,Sassuolo,40,1981,Serie_A,2021_2022,1.0,1.0,90,1.0,3.0,3.0,5.0,2.0,40.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
4533,Gianluca Pegolo,ITA,GK,Sassuolo,41,1981,Serie_A,2022_2023,2.0,2.0,180,2.0,3.0,1.5,6.0,3.0,66.7,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
4534,Gianluca Prestianni,ARG,MF,Benfica,17,2006,Primeira_Liga,2023_2024,,,,,,,,,,,,,,,,,,,
4535,Gianluca Scamacca,ITA,FW,Atalanta,24,1999,Serie_A,2023_2024,,,,,,,,,,,,,,,,,,,
4535,Gianluca Scamacca,ITA,FW,Sassuolo,22,1999,Serie_A,2021_2022,,,,,,,,,,,,,,,,,,,
4536,Gianluca Scamacca,ITA,FW,West Ham,23,1999,Premier_League,2022_2023,,,,,,,,,,,,,,,,,,,
4537,Gianluigi Donnarumma,ITA,GK,Paris S-G,22,1999,Ligue_1,2021_2022,17.0,17.0,"1,530",17.0,17.0,1.0,61.0,45.0,73.8,13.0,2.0,2.0,5.0,29.4,1.0,1.0,0.0,0.0,0.0
4537,Gianluigi Donnarumma,ITA,GK,Paris S-G,23,1999,Ligue_1,2022_2023,38.0,38.0,"3,409",37.9,40.0,1.06,160.0,120.0,76.3,27.0,4.0,7.0,13.0,34.2,5.0,2.0,1.0,2.0,33.3
4537,Gianluigi Donnarumma,ITA,GK,Paris S-G,24,1999,Ligue_1,2023_2024,25.0,25.0,"2,169",24.1,20.0,0.83,110.0,89.0,84.5,18.0,6.0,1.0,10.0,40.0,4.0,3.0,1.0,0.0,25.0
4538,Gianmarco Cangiano,ITA,"MF,FW",Fortuna Sittard,20,2001,Eredivisie,2022_2023,,,,,,,,,,,,,,,,,,,
4539,Giannelli Imbula,COD,MF,İstanbulspor,30,1992,Super_Lig,2023_2024,,,,,,,,,,,,,,,,,,,
4540,Giannelli Imbula,COD,"MF,FW",Portimonense,28,1992,Primeira_Liga,2021_2022,,,,,,,,,,,,,,,,,,,
4541,Gianni Bruno,BEL,FW,Gent,29,1991,Belgian_Pro_League,2021_2022,,,,,,,,,,,,,,,,,,,
4541,Gianni Bruno,BEL,FW,Sint-Truiden,30,1991,Belgian_Pro_League,2022_2023,,,,,,,,,,,,,,,,,,,
4542,Gianni Touma,ARG,FW,Beroe,24,1999,Bulgarian_First_League,2023_2024,,,,,,,,,,,,,,,,,,,
4543,Giannis Anestis,GRE,GK,Panetolikos,30,1991,Super_League_Greece,2021_2022,13.0,13.0,"1,170",13.0,,,,,,4.0,4.0,5.0,7.0,53.8,1.0,0.0,1.0,0.0,100.0
4543,Giannis Anestis,GRE,GK,Panetolikos,31,1991,Super_League_Greece,2022_2023,21.0,21.0,"1,890",21.0,,,,,,5.0,4.0,12.0,2.0,9.5,5.0,4.0,1.0,0.0,20.0
4544,Giannis Apostolakis,GRE,MF,OFI Crete,17,2004,Super_League_Greece,2022_2023,,,,,,,,,,,,,,,,,,,
4544,Giannis Apostolakis,GRE,MF,OFI Crete,18,2004,Super_League_Greece,2023_2024,,,,,,,,,,,,,,,,,,,
4545,Giannis Bouzoukis,GRE,MF,OFI Crete,23,1998,Super_League_Greece,2021_2022,,,,,,,,,,,,,,,,,,,
4545,Giannis Bouzoukis,GRE,MF,OFI Crete,24,1998,Super_League_Greece,2022_2023,,,,,,,,,,,,,,,,,,,
4545,Giannis Bouzoukis,GRE,MF,Panathinaikos,23,1998,Super_League_Greece,2021_2022,,,,,,,,,,,,,,,,,,,
4545,Giannis Bouzoukis,GRE,MF,Panetolikos,24,1998,Super_League_Greece,2022_2023,,,,,,,,,,,,,,,,,,,
4545,Giannis Bouzoukis,GRE,MF,Panetolikos,25,1998,Super_League_Greece,2023_2024,,,,,,,,,,,,,,,,,,,
4546,Giannis Christopoulos,GRE,DF,Asteras Tripoli,21,2000,Super_League_Greece,2021_2022,,,,,,,,,,,,,,,,,,,
4546,Giannis Christopoulos,GRE,DF,Asteras Tripoli,23,2000,Super_League_Greece,2023_2024,,,,,,,,,,,,,,,,,,,
4547,Giannis Fetfatzidis,GRE,"MF,FW",Aris,32,1990,Super_League_Greece,2023_2024,,,,,,,,,,,,,,,,,,,
4548,Giannis Gianniotas,GRE,MF,Apollon Smyrnis,28,1993,Super_League_Greece,2021_2022,,,,,,,,,,,,,,,,,,,
4548,Giannis Gianniotas,GRE,"MF,FW",Levadiakos,29,1993,Super_League_Greece,2022_2023,,,,,,,,,,,,,,,,,,,
4549,Giannis Gotsoulias,GRE,"MF,DF",Ionikos,31,1990,Super_League_Greece,2021_2022,,,,,,,,,,,,,,,,,,,
4550,Giannis Kargas,GRE,DF,PAOK,27,1994,Super_League_Greece,2022_2023,,,,,,,,,,,,,,,,,,,
4550,Giannis Kargas,GRE,DF,PAS Giannina,26,1994,Super_League_Greece,2021_2022,,,,,,,,,,,,,,,,,,,
4551,Giannis Kiakos,GRE,DF,PAS Giannina,25,1998,Super_League_Greece,2023_2024,,,,,,,,,,,,,,,,,,,
4551,Giannis Kiakos,GRE,"DF,MF",PAS Giannina,24,1998,Super_League_Greece,2022_2023,,,,,,,,,,,,,,,,,,,
4551,Giannis Kiakos,GRE,MF,Ionikos,23,1998,Super_League_Greece,2021_2022,,,,,,,,,,,,,,,,,,,
4552,Giannis Konstantelias,GRE,MF,PAOK,18,2003,Super_League_Greece,2021_2022,,,,,,,,,,,,,,,,,,,
4552,Giannis Konstantelias,GRE,MF,PAOK,19,2003,Super_League_Greece,2022_2023,,,,,,,,,,,,,,,,,,,
4552,Giannis Konstantelias,GRE,MF,PAOK,20,2003,Super_League_Greece,2023_2024,,,,,,,,,,,,,,,,,,,
4553,Giannis Konstantelias,GRE,"MF,FW",Eupen,18,2003,Belgian_Pro_League,2021_2022,,,,,,,,,,,,,,,,,,,
4554,Giannis Kotsiras,GRE,DF,Panathinaikos,28,1992,Super_League_Greece,2021_2022,,,,,,,,,,,,,,,,,,,
4554,Giannis Kotsiras,GRE,DF,Panathinaikos,29,1992,Super_League_Greece,2022_2023,,,,,,,,,,,,,,,,,,,
4554,Giannis Kotsiras,GRE,"DF,MF",Panathinaikos,30,1992,Super_League_Greece,2023_2024,,,,,,,,,,,,,,,,,,,
4555,Giannis Masouras,GRE,"MF,DF",Miedź Legnica,25,1996,Ekstraklasa,2022_2023,,,,,,,,,,,,,,,,,,,
4556,Giannis Masouras,GRE,"DF,MF",AO Kifisia,26,1996,Super_League_Greece,2023_2024,,,,,,,,,,,,,,,,,,,
4557,Giannis Masouras,GRE,"DF,MF",Sparta R'dam,24,1996,Eredivisie,2021_2022,,,,,,,,,,,,,,,,,,,
