player_id,player,nation,position,club,age,year_of_birth,league,season,90s_played,yellow_cards,red_cards,second_yellow_card,fouls_committed,fouls_drawn,offsides,crosses,interceptions,tackles_won,penalty_kicks_won,penalty_kicks_conceded,own_goals,ball_recoveries,aerials_won,aerials_lost,%_of_aerials_won
86,Abdülkerim Bardakcı,TUR,DF,Galatasaray,28,1994,Super_Lig,2023_2024,24.6,4,0,0,28.0,18.0,4.0,17.0,31.0,18.0,,,0,,,,
86,Abdülkerim Bardakcı,TUR,DF,Konyaspor,26,1994,Super_Lig,2021_2022,33.0,10,0,0,42.0,24.0,5.0,6.0,55.0,35.0,,,0,,,,
87,Abel Camará,GNB,FW,B-SAD,31,1990,Primeira_Liga,2021_2022,17.3,4,2,0,27.0,44.0,23.0,18.0,8.0,12.0,0.0,0.0,0,42.0,44.0,75.0,37.0
88,Abel Ruiz,ESP,FW,Braga,22,2000,Primeira_Liga,2022_2023,23.0,4,0,0,19.0,9.0,10.0,19.0,7.0,7.0,0.0,0.0,0,53.0,17.0,41.0,29.3
88,Abel Ruiz,ESP,"FW,MF",Braga,21,2000,Primeira_Liga,2021_2022,15.4,2,0,0,14.0,13.0,5.0,13.0,3.0,0.0,0.0,0.0,0,42.0,12.0,43.0,21.8
88,Abel Ruiz,ESP,"FW,MF",Braga,23,2000,Primeira_Liga,2023_2024,21.1,5,0,0,22.0,16.0,9.0,8.0,6.0,6.0,0.0,1.0,0,51.0,11.0,48.0,18.6
89,Abiola Dauda,NGA,"FW,MF",Apollon Smyrnis,33,1988,Super_League_Greece,2021_2022,12.2,0,0,0,,,,,,,,,0,,,,
90,Ablie Jallow,GAM,"MF,FW",R.F.C. Seraing,22,1998,Belgian_Pro_League,2021_2022,20.7,2,0,0,12.0,48.0,3.0,35.0,8.0,21.0,0.0,0.0,0,113.0,3.0,27.0,10.0
91,Ablie Jallow,GAM,"MF,FW",Metz,24,1998,Ligue_1,2023_2024,10.2,1,0,0,8.0,14.0,0.0,23.0,8.0,5.0,0.0,0.0,0,49.0,5.0,18.0,21.7
92,Abner,BRA,"DF,MF",RWD Molenbeek,27,1996,Belgian_Pro_League,2023_2024,20.6,4,0,0,19.0,37.0,1.0,56.0,25.0,13.0,0.0,0.0,1,103.0,23.0,21.0,52.3
93,Abner,BRA,DF,Betis,22,2000,La_Liga,2022_2023,6.7,2,0,0,8.0,2.0,0.0,13.0,8.0,9.0,0.0,1.0,0,43.0,9.0,16.0,36.0
93,Abner,BRA,DF,Betis,23,2000,La_Liga,2023_2024,15.6,3,0,0,16.0,2.0,2.0,26.0,15.0,19.0,0.0,1.0,0,79.0,14.0,10.0,58.3
94,Abou Lô,SEN,"MF,DF",Metz,23,2000,Ligue_1,2023_2024,2.2,0,1,0,3.0,2.0,0.0,0.0,4.0,1.0,0.0,0.0,0,10.0,2.0,2.0,50.0
95,Abou-Malal Ba,FRA,MF,R.F.C. Seraing,24,1998,Belgian_Pro_League,2022_2023,7.3,2,0,0,16.0,5.0,0.0,2.0,17.0,4.0,0.0,0.0,0,44.0,3.0,8.0,27.3
96,Aboubacar Ali,FRA,"MF,FW",Strasbourg,17,2006,Ligue_1,2023_2024,1.4,0,0,0,4.0,1.0,0.0,6.0,1.0,0.0,0.0,0.0,0,5.0,1.0,5.0,16.7
97,Aboubacar Ibrahim Toungara,MLI,FW,Arda,27,1994,Bulgarian_First_League,2022_2023,13.2,3,0,0,,,,,,,,,0,,,,
97,Aboubacar Ibrahim Toungara,MLI,FW,Arda,27,1994,Bulgarian_First_League,2022_2023,16.3,5,0,0,,,,,,,,,0,,,,
97,Aboubacar Ibrahim Toungara,MLI,FW,Arda,28,1994,Bulgarian_First_League,2023_2024,19.5,5,0,0,,,,,,,,,0,,,,
97,Aboubacar Ibrahim Toungara,MLI,FW,Beroe,26,1994,Bulgarian_First_League,2021_2022,23.7,9,1,0,,,,,,,,,0,,,,
97,Aboubacar Ibrahim Toungara,MLI,FW,Beroe,27,1994,Bulgarian_First_League,2022_2023,13.2,3,0,0,,,,,,,,,0,,,,
97,Aboubacar Ibrahim Toungara,MLI,FW,Beroe,27,1994,Bulgarian_First_League,2022_2023,16.3,5,0,0,,,,,,,,,0,,,,
98,Aboubakar Kamara,MTN,FW,Aris,26,1995,Super_League_Greece,2021_2022,29.5,11,1,1,,,,,,,,,0,,,,
98,Aboubakar Kamara,MTN,FW,Aris,27,1995,Super_League_Greece,2022_2023,10.6,8,2,2,,,,,,,,,0,,,,
98,Aboubakar Kamara,MTN,FW,Aris,27,1995,Super_League_Greece,2022_2023,0.2,0,0,0,,,,,,,,,0,,,,
98,Aboubakar Kamara,MTN,FW,Olympiacos,27,1995,Super_League_Greece,2022_2023,10.6,8,2,2,,,,,,,,,0,,,,
98,Aboubakar Kamara,MTN,FW,Olympiacos,27,1995,Super_League_Greece,2022_2023,0.2,0,0,0,,,,,,,,,0,,,,
99,Aboubakar Keita,CIV,DF,Charleroi,23,1997,Belgian_Pro_League,2021_2022,0.1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,
100,Aboubakar Sidibé,FRA,DF,Clermont Foot,25,1996,Ligue_1,2021_2022,0.1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0.0,
101,Aboubakary Koita,MTN,"DF,MF",Sint-Truiden,22,1998,Belgian_Pro_League,2021_2022,12.8,4,0,0,18.0,24.0,3.0,11.0,15.0,17.0,0.0,0.0,0,85.0,6.0,12.0,33.3
101,Aboubakary Koita,MTN,"DF,MF",Sint-Truiden,23,1998,Belgian_Pro_League,2022_2023,15.1,3,2,0,15.0,23.0,1.0,34.0,31.0,17.0,2.0,1.0,0,89.0,12.0,15.0,44.4
101,Aboubakary Koita,MTN,"MF,FW",Sint-Truiden,24,1998,Belgian_Pro_League,2023_2024,25.3,5,0,0,27.0,71.0,1.0,71.0,23.0,29.0,0.0,0.0,0,127.0,10.0,14.0,41.7
102,Abraham Marcus,NGA,"MF,FW",Radomiak Radom,21,2000,Ekstraklasa,2021_2022,3.3,1,1,0,,,,,,,,,0,,,,
103,Abraham Marcus,NGA,FW,Portimonense,21,2000,Primeira_Liga,2021_2022,0.9,0,0,0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0,4.0,1.0,1.0,50.0
103,Abraham Marcus,NGA,FW,Porto,22,2000,Primeira_Liga,2022_2023,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,
104,Abraham Okyere,GHA,MF,Beerschot,19,2002,Belgian_Pro_League,2021_2022,0.7,0,0,0,1.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0,1.0,0.0,2.0,0.0
105,Achilleas Poungouras,GRE,DF,Panathinaikos,25,1995,Super_League_Greece,2021_2022,6.3,2,0,0,,,,,,,,,0,,,,
105,Achilleas Poungouras,GRE,DF,Panathinaikos,26,1995,Super_League_Greece,2022_2023,7.0,0,0,0,,,,,,,,,0,,,,
106,Achilleas Poungouras,GRE,"DF,MF",Sivasspor,27,1995,Super_Lig,2023_2024,13.3,4,0,0,12.0,3.0,1.0,2.0,21.0,12.0,,,0,,,,
107,Achraf Dari,MAR,DF,Brest,23,1999,Ligue_1,2022_2023,14.6,1,0,0,13.0,13.0,2.0,1.0,19.0,14.0,1.0,1.0,0,78.0,35.0,24.0,59.3
107,Achraf Dari,MAR,"DF,FW",Brest,24,1999,Ligue_1,2023_2024,1.3,0,0,0,2.0,1.0,0.0,0.0,5.0,1.0,0.0,0.0,0,9.0,4.0,0.0,100.0
108,Achraf Dari,MAR,DF,Charleroi,24,1999,Belgian_Pro_League,2023_2024,3.5,0,0,0,5.0,11.0,0.0,0.0,6.0,4.0,0.0,0.0,0,21.0,18.0,8.0,69.2
109,Achraf Douiri,NED,"DF,FW",Volendam,22,1999,Eredivisie,2022_2023,4.2,2,0,0,8.0,3.0,0.0,7.0,5.0,12.0,0.0,0.0,0,32.0,0.0,1.0,0.0
109,Achraf Douiri,NED,"DF,FW",Volendam,23,1999,Eredivisie,2023_2024,3.8,1,0,0,5.0,3.0,1.0,21.0,6.0,10.0,0.0,0.0,0,21.0,0.0,3.0,0.0
110,Achraf El Bouchataoui,NED,MF,RKC Waalwijk,21,2000,Eredivisie,2021_2022,4.1,0,0,0,10.0,6.0,0.0,22.0,3.0,4.0,0.0,0.0,0,35.0,2.0,4.0,33.3
111,Achraf Hakimi,MAR,DF,Paris S-G,22,1998,Ligue_1,2021_2022,27.5,3,1,0,20.0,14.0,6.0,52.0,28.0,51.0,0.0,0.0,0,123.0,9.0,20.0,31.0
111,Achraf Hakimi,MAR,DF,Paris S-G,24,1998,Ligue_1,2023_2024,21.5,3,0,0,22.0,26.0,3.0,79.0,12.0,19.0,0.0,1.0,0,142.0,9.0,12.0,42.9
111,Achraf Hakimi,MAR,"DF,MF",Paris S-G,23,1998,Ligue_1,2022_2023,22.8,7,2,1,29.0,19.0,5.0,42.0,16.0,34.0,1.0,0.0,0,129.0,7.0,7.0,50.0
112,Achraf Lazaar,MAR,DF,Portimonense,29,1992,Primeira_Liga,2021_2022,2.7,0,0,0,6.0,5.0,0.0,5.0,5.0,6.0,0.0,1.0,0,11.0,6.0,0.0,100.0
113,Achraf Madi,NED,DF,Sparta R'dam,19,2002,Eredivisie,2021_2022,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,
114,Adam Andersson,SWE,DF,Randers,25,1996,Danish_Superliga,2022_2023,20.2,0,0,0,14.0,7.0,0.0,143.0,24.0,27.0,,,1,,,,
115,Adam Armstrong,ENG,FW,Southampton,24,1997,Premier_League,2021_2022,15.7,1,0,0,13.0,6.0,2.0,18.0,3.0,4.0,1.0,0.0,0,36.0,13.0,23.0,36.1
115,Adam Armstrong,ENG,"FW,MF",Southampton,25,1997,Premier_League,2022_2023,14.8,2,0,0,17.0,9.0,2.0,14.0,5.0,9.0,0.0,0.0,0,54.0,5.0,21.0,19.2
116,Adam Buksa,POL,"FW,MF",Lens,26,1996,Ligue_1,2022_2023,1.1,0,0,0,5.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,2.0,1.0,5.0,16.7
117,Adam Buksa,POL,FW,Antalyaspor,27,1996,Super_Lig,2023_2024,32.5,8,0,0,60.0,73.0,6.0,5.0,10.0,9.0,,,0,,,,
118,Adam Chrzanowski,POL,DF,Wisła Płock,22,1999,Ekstraklasa,2021_2022,7.6,0,0,0,,,,,,,,,0,,,,
118,Adam Chrzanowski,POL,DF,Wisła Płock,23,1999,Ekstraklasa,2022_2023,14.6,5,0,0,,,,,,,,,0,,,,
119,Adam Daghim,DEN,MF,AGF,15,2005,Danish_Superliga,2021_2022,0.7,2,0,0,3.0,0.0,1.0,3.0,3.0,1.0,,,0,,,,
119,Adam Daghim,DEN,MF,AGF,16,2005,Danish_Superliga,2022_2023,0.1,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,,,0,,,,
119,Adam Daghim,DEN,MF,AGF,17,2005,Danish_Superliga,2023_2024,0.1,0,0,0,0.0,0.0,1.0,2.0,0.0,0.0,,,0,,,,
120,Adam Daghim,DEN,MF,RB Salzburg,17,2005,Austrian_Bundesliga,2023_2024,0.3,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,,,0,,,,
121,Adam Deja,POL,MF,Korona Kielce,29,1993,Ekstraklasa,2022_2023,14.1,2,0,0,,,,,,,,,0,,,,
122,Adam Dębiński,POL,MF,Widzew Łódź,18,2004,Ekstraklasa,2022_2023,0.0,0,0,0,,,,,,,,,0,,,,
123,Adam Forshaw,ENG,MF,Leeds United,29,1991,Premier_League,2021_2022,17.0,5,0,0,26.0,15.0,2.0,5.0,19.0,23.0,0.0,0.0,0,119.0,11.0,11.0,50.0
123,Adam Forshaw,ENG,MF,Leeds United,30,1991,Premier_League,2022_2023,5.3,0,0,0,6.0,5.0,0.0,20.0,4.0,9.0,0.0,0.0,0,37.0,2.0,6.0,25.0
124,Adam Frączczak,POL,MF,Korona Kielce,34,1987,Ekstraklasa,2022_2023,3.5,0,0,0,,,,,,,,,0,,,,
125,Adam Gabriel,CZE,"DF,MF",Midtjylland,22,2001,Danish_Superliga,2023_2024,10.2,4,0,0,14.0,15.0,2.0,40.0,6.0,11.0,,,0,,,,
126,Adam Gnezda Čerin,SVN,MF,Panathinaikos,24,1999,Super_League_Greece,2023_2024,22.8,1,0,0,,,,,,,,,0,,,,
126,Adam Gnezda Čerin,SVN,"MF,FW",Panathinaikos,23,1999,Super_League_Greece,2022_2023,28.0,4,0,0,,,,,,,,,0,,,,
127,Adam Griger,SVK,FW,LASK,17,2004,Austrian_Bundesliga,2021_2022,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,,,,
128,Adam Hloušek,CZE,"MF,DF",Bruk-Bet Termalica Nieciecza,32,1988,Ekstraklasa,2021_2022,6.9,1,0,0,,,,,,,,,0,,,,
129,Adam Hložek,CZE,"FW,MF",Leverkusen,20,2002,Bundesliga,2022_2023,14.3,2,0,0,19.0,20.0,1.0,15.0,6.0,4.0,0.0,0.0,0,37.0,24.0,43.0,35.8
129,Adam Hložek,CZE,"MF,FW",Leverkusen,21,2002,Bundesliga,2023_2024,5.1,1,0,0,8.0,7.0,1.0,0.0,2.0,4.0,0.0,0.0,0,20.0,8.0,10.0,44.4
130,Adam Idah,IRL,"FW,MF",Norwich City,20,2001,Premier_League,2021_2022,6.9,0,0,0,7.0,10.0,10.0,13.0,3.0,6.0,0.0,0.0,0,29.0,16.0,27.0,37.2
131,Adam Kramarz,POL,MF,Puszcza Niepołomice,20,2002,Ekstraklasa,2023_2024,0.3,0,0,0,,,,,,,,,0,,,,
132,Adam Lallana,ENG,MF,Brighton,33,1988,Premier_League,2021_2022,17.3,4,0,0,11.0,17.0,0.0,3.0,16.0,17.0,0.0,0.0,0,126.0,15.0,8.0,65.2
132,Adam Lallana,ENG,"MF,FW",Brighton,34,1988,Premier_League,2022_2023,8.0,0,0,0,2.0,7.0,0.0,3.0,2.0,4.0,0.0,0.0,0,25.0,8.0,9.0,47.1
132,Adam Lallana,ENG,"MF,FW",Brighton,35,1988,Premier_League,2023_2024,9.4,2,0,0,8.0,11.0,2.0,7.0,3.0,3.0,0.0,0.0,0,22.0,3.0,5.0,37.5
133,Adam Maher,NED,MF,Utrecht,28,1993,Eredivisie,2021_2022,30.6,10,0,0,51.0,42.0,1.0,216.0,57.0,54.0,0.0,0.0,0,317.0,62.0,54.0,53.4
134,Adam Marciniak,POL,DF,Łódzki KS,34,1988,Ekstraklasa,2023_2024,6.4,3,0,0,,,,,,,,,0,,,,
135,Adam Marušić,MNE,DF,Lazio,28,1992,Serie_A,2021_2022,30.2,6,1,1,26.0,13.0,0.0,29.0,41.0,18.0,0.0,0.0,0,155.0,33.0,22.0,60.0
135,Adam Marušić,MNE,DF,Lazio,29,1992,Serie_A,2022_2023,30.7,8,1,0,22.0,14.0,1.0,17.0,38.0,30.0,0.0,0.0,0,175.0,29.0,25.0,53.7
135,Adam Marušić,MNE,DF,Lazio,30,1992,Serie_A,2023_2024,34.4,3,1,0,24.0,10.0,4.0,44.0,29.0,31.0,0.0,1.0,0,154.0,32.0,33.0,49.2
136,Adam Masina,MAR,DF,Torino,29,1994,Serie_A,2023_2024,11.4,0,0,0,18.0,5.0,0.0,4.0,11.0,12.0,0.0,1.0,0,49.0,22.0,14.0,61.1
136,Adam Masina,MAR,DF,Torino,29,1994,Serie_A,2023_2024,0.7,2,0,0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0,5.0,4.0,1.0,80.0
136,Adam Masina,MAR,DF,Udinese,28,1994,Serie_A,2022_2023,8.8,2,0,0,11.0,1.0,0.0,10.0,10.0,7.0,0.0,1.0,0,44.0,26.0,11.0,70.3
136,Adam Masina,MAR,DF,Udinese,29,1994,Serie_A,2023_2024,11.4,0,0,0,18.0,5.0,0.0,4.0,11.0,12.0,0.0,1.0,0,49.0,22.0,14.0,61.1
136,Adam Masina,MAR,DF,Udinese,29,1994,Serie_A,2023_2024,0.7,2,0,0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0,5.0,4.0,1.0,80.0
137,Adam Masina,MAR,DF,Watford,27,1994,Premier_League,2021_2022,12.0,0,0,0,14.0,4.0,0.0,30.0,18.0,13.0,0.0,1.0,0,70.0,29.0,17.0,63.0
138,Adam Obert,SVK,DF,Cagliari,20,2002,Serie_A,2023_2024,10.5,1,0,0,14.0,4.0,0.0,15.0,21.0,9.0,0.0,0.0,0,54.0,14.0,18.0,43.8
138,Adam Obert,SVK,"DF,MF",Cagliari,18,2002,Serie_A,2021_2022,3.0,0,0,0,6.0,0.0,0.0,2.0,4.0,5.0,0.0,0.0,0,13.0,3.0,7.0,30.0
139,Adam Ounas,ALG,FW,Napoli,25,1996,Serie_A,2022_2023,0.2,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,1.0,0.0,100.0
139,Adam Ounas,ALG,"MF,FW",Napoli,24,1996,Serie_A,2021_2022,3.6,1,0,0,9.0,10.0,0.0,16.0,2.0,1.0,0.0,0.0,0,23.0,1.0,3.0,25.0
140,Adam Ounas,ALG,FW,Lille,26,1996,Ligue_1,2023_2024,4.6,0,0,0,3.0,12.0,1.0,22.0,6.0,3.0,1.0,0.0,0,27.0,6.0,6.0,50.0
140,Adam Ounas,ALG,"FW,MF",Lille,25,1996,Ligue_1,2022_2023,11.8,2,0,0,15.0,29.0,2.0,75.0,7.0,11.0,1.0,0.0,0,60.0,5.0,10.0,33.3
141,Adam Radwański,POL,"MF,FW",Bruk-Bet Termalica Nieciecza,23,1998,Ekstraklasa,2021_2022,17.5,2,0,0,,,,,,,,,0,,,,
142,Adam Ratajczyk,POL,MF,Zagłębie Lubin,20,2002,Ekstraklasa,2022_2023,0.5,0,0,0,,,,,,,,,0,,,,
142,Adam Ratajczyk,POL,MF,Zagłębie Lubin,20,2002,Ekstraklasa,2022_2023,11.2,1,0,0,,,,,,,,,0,,,,
142,Adam Ratajczyk,POL,"MF,DF",Zagłębie Lubin,19,2002,Ekstraklasa,2021_2022,5.3,0,0,0,,,,,,,,,0,,,,
142,Adam Ratajczyk,POL,"MF,FW",Stal Mielec,20,2002,Ekstraklasa,2022_2023,0.5,0,0,0,,,,,,,,,0,,,,
142,Adam Ratajczyk,POL,"MF,FW",Stal Mielec,20,2002,Ekstraklasa,2022_2023,11.2,1,0,0,,,,,,,,,0,,,,
143,Adam Smith,ENG,DF,Bournemouth,31,1991,Premier_League,2022_2023,32.7,11,0,0,29.0,27.0,0.0,48.0,25.0,29.0,0.0,1.0,0,128.0,29.0,38.0,43.3
143,Adam Smith,ENG,DF,Bournemouth,32,1991,Premier_League,2023_2024,23.9,6,0,0,30.0,22.0,1.0,39.0,21.0,23.0,0.0,2.0,0,92.0,18.0,22.0,45.0
144,Adam Stejskal,CZE,GK,WSG Tirol,20,2002,Austrian_Bundesliga,2023_2024,31.4,2,1,0,3.0,6.0,0.0,0.0,0.0,0.0,,,0,,,,
145,Adam Sørensen,DEN,"MF,DF",Lyngby,21,2000,Danish_Superliga,2022_2023,15.4,1,0,0,3.0,5.0,3.0,61.0,18.0,15.0,,,0,,,,
146,Adam Tzanetopoulos,GRE,DF,PAS Lamia,26,1995,Super_League_Greece,2021_2022,19.8,4,0,0,,,,,,,,,0,,,,
146,Adam Tzanetopoulos,GRE,DF,PAS Lamia,27,1995,Super_League_Greece,2022_2023,17.5,2,0,0,,,,,,,,,0,,,,
146,Adam Tzanetopoulos,GRE,DF,PAS Lamia,28,1995,Super_League_Greece,2023_2024,29.8,7,0,0,,,,,,,,,0,,,,
147,Adam Vlkanova,CZE,"MF,FW",Ruch Chorzów,28,1994,Ekstraklasa,2023_2024,7.1,2,0,0,,,,,,,,,0,,,,
148,Adam Webster,ENG,DF,Brighton,26,1995,Premier_League,2021_2022,15.9,5,0,0,16.0,4.0,0.0,6.0,17.0,8.0,0.0,0.0,0,89.0,56.0,15.0,78.9
148,Adam Webster,ENG,DF,Brighton,27,1995,Premier_League,2022_2023,22.1,2,0,0,10.0,6.0,1.0,2.0,19.0,12.0,0.0,0.0,1,143.0,60.0,27.0,69.0
148,Adam Webster,ENG,DF,Brighton,28,1995,Premier_League,2023_2024,12.7,2,0,0,9.0,3.0,0.0,1.0,16.0,12.0,0.0,0.0,1,63.0,33.0,13.0,71.7
149,Adam Wharton,ENG,MF,Crystal Palace,19,2004,Premier_League,2023_2024,14.4,2,0,0,18.0,21.0,0.0,25.0,20.0,32.0,0.0,0.0,0,76.0,7.0,12.0,36.8
150,Adam Zreľák,SVK,FW,Warta Poznań,27,1994,Ekstraklasa,2021_2022,23.2,4,0,0,,,,,,,,,0,,,,
150,Adam Zreľák,SVK,FW,Warta Poznań,28,1994,Ekstraklasa,2022_2023,29.5,4,0,0,,,,,,,,,0,,,,
150,Adam Zreľák,SVK,FW,Warta Poznań,29,1994,Ekstraklasa,2023_2024,9.5,1,0,0,,,,,,,,,0,,,,
151,Adama Bojang,GAM,FW,Reims,19,2004,Ligue_1,2023_2024,0.9,1,0,0,4.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,3.0,1.0,3.0,25.0
152,Adama Fofana,CIV,MF,Vejle BK,20,2001,Danish_Superliga,2021_2022,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,,,,
153,Adama Soumaoro,FRA,DF,Bologna,29,1992,Serie_A,2021_2022,25.2,6,2,0,24.0,16.0,1.0,2.0,34.0,5.0,0.0,1.0,1,108.0,45.0,16.0,73.8
153,Adama Soumaoro,FRA,DF,Bologna,30,1992,Serie_A,2022_2023,20.7,5,1,1,21.0,12.0,0.0,0.0,15.0,17.0,0.0,0.0,0,96.0,31.0,15.0,67.4
154,Adama Traoré,ESP,"FW,MF",Fulham,27,1996,Premier_League,2023_2024,4.2,2,0,0,5.0,4.0,0.0,26.0,1.0,3.0,0.0,0.0,0,13.0,9.0,6.0,60.0
154,Adama Traoré,ESP,"FW,MF",Wolves,25,1996,Premier_League,2021_2022,11.9,0,0,0,10.0,26.0,9.0,39.0,2.0,3.0,0.0,0.0,0,49.0,15.0,16.0,48.4
154,Adama Traoré,ESP,"FW,MF",Wolves,26,1996,Premier_League,2022_2023,16.6,2,0,0,21.0,34.0,7.0,81.0,3.0,7.0,0.0,0.0,0,66.0,39.0,25.0,60.9
155,Adama Traoré,ESP,FW,Barcelona,25,1996,La_Liga,2021_2022,4.2,0,0,0,7.0,7.0,2.0,38.0,4.0,2.0,0.0,0.0,0,20.0,5.0,2.0,71.4
156,Adama Traoré,MLI,MF,Hatayspor,26,1995,Super_Lig,2021_2022,14.4,4,0,0,10.0,42.0,0.0,33.0,12.0,8.0,,,0,,,,
157,Adamo Nagalo,BFA,DF,Nordsjælland,18,2002,Danish_Superliga,2021_2022,22.5,3,1,0,27.0,12.0,1.0,3.0,24.0,20.0,,,0,,,,
157,Adamo Nagalo,BFA,DF,Nordsjælland,19,2002,Danish_Superliga,2022_2023,27.1,6,2,1,27.0,24.0,3.0,0.0,24.0,17.0,,,0,,,,
157,Adamo Nagalo,BFA,DF,Nordsjælland,20,2002,Danish_Superliga,2023_2024,28.1,4,0,0,15.0,27.0,0.0,2.0,24.0,21.0,,,0,,,,
158,Adel Bettaieb,TUN,FW,Ümraniyespor,25,1997,Super_Lig,2022_2023,8.0,1,0,0,10.0,19.0,7.0,13.0,0.0,2.0,,,0,,,,
159,Adel Mahamoud,COM,FW,Nantes,20,2003,Ligue_1,2023_2024,0.1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0
160,Adel Taarabt,MAR,MF,Benfica,32,1989,Primeira_Liga,2021_2022,9.6,3,1,0,13.0,14.0,0.0,20.0,7.0,10.0,0.0,0.0,0,62.0,5.0,1.0,83.3
161,Adem Büyük,TUR,"FW,MF",Yeni Mal'spor,33,1987,Super_Lig,2021_2022,18.3,6,0,0,26.0,68.0,8.0,12.0,7.0,24.0,,,0,,,,
162,Adem Ljajić,SRB,FW,Fatih Karagümrük,31,1991,Super_Lig,2023_2024,0.9,0,0,0,0.0,2.0,1.0,2.0,0.0,0.0,,,0,,,,
162,Adem Ljajić,SRB,"FW,MF",Fatih Karagümrük,30,1991,Super_Lig,2022_2023,1.2,0,0,0,1.0,1.0,0.0,4.0,1.0,0.0,,,0,,,,
163,Adem Ljajić,SRB,"FW,MF",Novi Pazar,31,1991,Serbian_SuperLiga,2023_2024,18.6,3,0,0,,,,,,,,,0,,,,
164,Adem Zorgane,ALG,MF,Charleroi,21,2000,Belgian_Pro_League,2021_2022,26.7,2,0,0,30.0,16.0,1.0,14.0,26.0,39.0,0.0,0.0,0,223.0,21.0,30.0,41.2
164,Adem Zorgane,ALG,MF,Charleroi,22,2000,Belgian_Pro_League,2022_2023,30.8,4,1,0,42.0,18.0,4.0,72.0,35.0,44.0,0.0,0.0,1,274.0,22.0,28.0,44.0
164,Adem Zorgane,ALG,MF,Charleroi,23,2000,Belgian_Pro_League,2023_2024,20.5,2,0,0,21.0,7.0,1.0,92.0,25.0,29.0,0.0,1.0,0,192.0,19.0,20.0,48.7
165,Ademola Lookman,NGA,"FW,MF",Atalanta,24,1997,Serie_A,2022_2023,19.2,3,0,0,24.0,36.0,11.0,38.0,4.0,5.0,1.0,0.0,0,86.0,3.0,13.0,18.8
165,Ademola Lookman,NGA,"FW,MF",Atalanta,25,1997,Serie_A,2023_2024,21.0,4,0,0,28.0,34.0,12.0,69.0,9.0,15.0,1.0,0.0,0,89.0,18.0,21.0,46.2
166,Ademola Lookman,NGA,"FW,MF",Leicester City,23,1997,Premier_League,2021_2022,16.1,2,0,0,27.0,33.0,6.0,18.0,10.0,14.0,0.0,0.0,0,102.0,3.0,11.0,21.4
167,Aderinsola Habib Eseola,UKR,FW,PFC Hebar Pazardzhik,31,1991,Bulgarian_First_League,2022_2023,5.1,3,0,0,,,,,,,,,0,,,,
168,Aderlan Santos,BRA,DF,Rio Ave,33,1989,Primeira_Liga,2022_2023,31.3,3,1,0,34.0,13.0,1.0,1.0,53.0,35.0,0.0,0.0,1,156.0,94.0,64.0,59.5
168,Aderlan Santos,BRA,DF,Rio Ave,34,1989,Primeira_Liga,2023_2024,31.6,8,1,1,29.0,19.0,2.0,0.0,45.0,44.0,0.0,1.0,0,140.0,106.0,71.0,59.9
169,Adetunji Adeshina,NGA,MF,Novi Pazar,17,2004,Serbian_SuperLiga,2022_2023,2.0,0,0,0,,,,,,,,,0,,,,
169,Adetunji Adeshina,NGA,MF,Novi Pazar,18,2004,Serbian_SuperLiga,2023_2024,21.2,7,1,1,,,,,,,,,0,,,,
170,Adewale Oladoye,NGA,MF,Gent,19,2001,Belgian_Pro_League,2021_2022,0.5,0,0,0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0,6.0,1.0,1.0,50.0
171,Adewele Sapara,NGA,"FW,MF",Portimonense,27,1995,Primeira_Liga,2022_2023,1.3,1,0,0,3.0,1.0,0.0,6.0,3.0,4.0,0.0,0.0,0,11.0,1.0,6.0,14.3
171,Adewele Sapara,NGA,"MF,DF",Portimonense,26,1995,Primeira_Liga,2021_2022,0.6,1,0,0,4.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,2.0,2.0,1.0,66.7
172,Adi Mehremić,BIH,DF,İstanbulspor,30,1992,Super_Lig,2022_2023,7.2,2,1,1,9.0,8.0,0.0,2.0,18.0,15.0,,,0,,,,
