Player,Nation,Position,Squad,Age,Year of birth,90s Played,Goals,Shots Total,Shots on Target,Shots on Target %,Shots Total/90,Shots on target/90,Goals/Shot,Goals/Shot on Target,Average Shot Distance,Penalty Kicks Made,Penalty Kicks Attempted,Matches
Rafał Kurzawa,pl POL,MF,Pogoń Szczecin,29,1993,11.0,0,,,,,,,,,0,0,Matches
Nika Kvekveskiri,ge GEO,MF,Lech Poznań,30,1992,18.7,2,,,,,,,,,0,0,Matches
Milan Kvocera,sk SVK,FW,Wisła Płock,24,1998,1.5,0,,,,,,,,,0,0,Matches
Bartosz Kwiecień,pl POL,"DF,MF",Korona Kielce,28,1994,0.8,0,,,,,,,,,0,0,Matches
Bartłomiej Kłudka,pl POL,DF,Zagłębie Lubin,20,2002,19.9,0,,,,,,,,,0,0,Matches
Leândro,br BRA,DF,Stal Mielec,38,1983,1.3,0,,,,,,,,,0,0,Matches
Mikołaj Lebedyński,pl POL,"FW,MF",Stal Mielec,31,1990,11.3,0,,,,,,,,,0,0,Matches
Ben Lederman,pl POL,MF,RKS Raków,22,2000,13.1,0,,,,,,,,,0,0,Matches
Mehdi Lehaire,be BEL,MF,Miedź Legnica,22,2000,1.2,0,,,,,,,,,0,0,Matches

Paweł Lenarcik,pl POL,GK,Miedź Legnica,27,1995,10.0,0,,,,,,,,,0,0,Matches
Daníel Leó Grétarsson,is ISL,DF,Śląsk Wrocław,26,1995,24.7,1,,,,,,,,,0,0,Matches
Filip Lesniak,sk SVK,MF,Wisła Płock,26,1996,18.1,0,,,,,,,,,0,0,Matches
Rafał Leszczyński,pl POL,GK,Śląsk Wrocław,30,1992,20.0,0,,,,,,,,,0,0,Matches
Juliusz Letniowski,pl POL,"MF,FW",Widzew Łódź,24,1998,15.9,1,,,,,,,,,0,1,Matches
Mateusz Lewandowski,pl POL,"MF,FW",Wisła Płock,23,1999,6.0,2,,,,,,,,,0,0,Matches
Jakub Lewicki,pl POL,"DF,MF",Jagiellonia,16,2005,13.2,1,,,,,,,,,0,0,Matches
Patryk Lipski,pl POL,MF,Widzew Łódź,28,1994,3.4,2,,,,,,,,,0,0,Matches
Adrian Lis,pl POL,GK,Warta Poznań,30,1992,28.6,0,,,,,,,,,0,0,Matches
Danijel Loncar,hr CRO,DF,Pogoń Szczecin,25,1997,5.7,0,,,,,,,,,0,0,Matches
Florian Loshaj,xk KVX,MF,Cracovia,25,1996,8.9,1,,,,,,,,,0,0,Matches
Adriel Loua,ci CIV,MF,Lech Poznań,26,1996,8.7,0,,,,,,,,,0,0,Matches
Miguel Luís,pt POR,"MF,FW",Warta Poznań,23,1999,19.6,2,,,,,,,,,0,0,Matches
Luizão,br BRA,"MF,DF",Radomiak Radom,24,1998,5.4,0,,,,,,,,,0,0,Matches
Luís Machado,pt POR,"MF,FW",Radomiak Radom,29,1992,24.2,4,,,,,,,,,0,0,Matches
Niilo Mäenpää,fi FIN,MF,Warta Poznań,24,1998,18.3,0,,,,,,,,,0,0,Matches
Filip Majchrowicz,pl POL,GK,Radomiak Radom,22,2000,3.0,0,,,,,,,,,0,0,Matches
Przemysław Majewski,pl POL,"MF,FW",Stal Mielec,24,1998,2.3,0,,,,,,,,,0,0,Matches
Mateusz Mak,pl POL,"MF,FW",Stal Mielec,30,1991,10.3,2,,,,,,,,,0,0,Matches
Tomasz Makowski,pl POL,MF,Zagłębie Lubin,23,1999,16.4,1,,,,,,,,,0,0,Matches
Patryk Makuch,pl POL,"FW,MF",Cracovia,23,1999,24.1,6,,,,,,,,,1,1,Matches
Piotr Malarczyk,pl POL,DF,Korona Kielce,30,1991,16.0,3,,,,,,,,,0,0,Matches
Mariusz Malec,pl POL,DF,Pogoń Szczecin,27,1995,17.3,0,,,,,,,,,0,0,Matches
Mario Maloča,hr CRO,DF,Lechia Gdańsk,33,1989,26.2,1,,,,,,,,,0,0,Matches
Alasana Manneh,gm GAM,MF,Górnik Zabrze,24,1998,3.5,0,,,,,,,,,0,0,Matches

Filip Marchwiński,pl POL,"MF,FW",Lech Poznań,20,2002,16.0,5,,,,,,,,,0,0,Matches
Amadej Maroša,si SVN,FW,Górnik Zabrze,28,1994,1.2,0,,,,,,,,,0,0,Matches
Jens Martin Gammelby,dk DEN,"DF,MF",Miedź Legnica,27,1995,4.2,0,,,,,,,,,0,0,Matches
Giannis Masouras,gr GRE,"MF,DF",Miedź Legnica,25,1996,10.0,1,,,,,,,,,0,0,Matches
Luís Mata,pt POR,DF,Zagłębie Lubin,25,1997,2.8,0,,,,,,,,,0,0,Matches
Luís Mata,pt POR,DF,Pogoń Szczecin,25,1997,8.5,0,,,,,,,,,0,0,Matches
Tiago Matos,pt POR,DF,Radomiak Radom,21,2001,0.6,0,,,,,,,,,0,0,Matches
Mateusz Matras,pl POL,DF,Stal Mielec,31,1991,31.0,2,,,,,,,,,0,0,Matches
Szymon Matuszek,pl POL,"MF,DF",Miedź Legnica,33,1989,6.9,1,,,,,,,,,0,0,Matches
Konrad Matuszewski,pl POL,"MF,DF",Warta Poznań,20,2001,26.0,0,,,,,,,,,0,0,Matches
Hubert Matynia,pl POL,"MF,DF",Miedź Legnica,26,1995,16.7,0,,,,,,,,,0,0,Matches
Miłosz Matysik,pl POL,"DF,MF",Jagiellonia,18,2004,10.7,0,,,,,,,,,0,0,Matches
Maurides,br BRA,FW,Radomiak Radom,28,1994,13.5,4,,,,,,,,,0,0,Matches
Camilo Mena,co COL,MF,Jagiellonia,19,2002,1.9,0,,,,,,,,,0,0,Matches
Damian Michalski,pl POL,DF,Wisła Płock,24,1998,6.0,0,,,,,,,,,0,0,Matches
Nemanja Mijušković,me MNE,DF,Miedź Legnica,30,1992,27.6,2,,,,,,,,,0,0,Matches
Antonio Milić,hr CRO,DF,Lech Poznań,28,1994,20.6,1,,,,,,,,,0,0,Matches
Mato Miloš,hr CRO,"MF,DF",Widzew Łódź,29,1993,19.0,1,,,,,,,,,0,0,Matches
Filip Mladenović,rs SRB,"MF,DF",Legia Warsaw,30,1991,24.8,6,,,,,,,,,0,0,Matches
Michał Mokrzycki,pl POL,MF,Wisła Płock,24,1997,0.9,0,,,,,,,,,0,0,Matches
Tomasz Mokwa,pl POL,DF,Piast Gliwice,29,1993,9.1,0,,,,,,,,,0,0,Matches
Ariel Mosór,pl POL,DF,Piast Gliwice,19,2003,27.1,0,,,,,,,,,0,0,Matches
Bartosz Mrozek,pl POL,GK,Stal Mielec,22,2000,34.0,0,,,,,,,,,0,0,Matches
Szczepan Mucha,pl POL,MF,Piast Gliwice,18,2004,1.0,0,,,,,,,,,0,0,Matches
Ernest Muçi,al ALB,"FW,MF",Legia Warsaw,21,2001,21.5,5,,,,,,,,,0,0,Matches

Miguel Muñoz,es ESP,DF,Piast Gliwice,25,1996,5.4,0,,,,,,,,,0,0,Matches
Radosław Murawski,pl POL,MF,Lech Poznań,28,1994,21.3,1,,,,,,,,,0,0,Matches
Sebastian Musiolik,pl POL,FW,RKS Raków,26,1996,3.0,0,,,,,,,,,0,0,Matches
Jakub Myszor,pl POL,"FW,MF",Cracovia,20,2002,8.4,2,,,,,,,,,0,0,Matches
Matías Nahuel,es ESP,MF,Śląsk Wrocław,25,1996,21.2,2,,,,,,,,,0,0,Matches
Michał Nalepa,pl POL,DF,Lechia Gdańsk,29,1993,22.5,2,,,,,,,,,0,0,Matches
Luciano Narsingh,nl NED,"MF,FW",Miedź Legnica,31,1990,16.8,5,,,,,,,,,0,0,Matches
Filipe Nascimento,pt POR,MF,Radomiak Radom,27,1995,11.5,3,,,,,,,,,3,3,Matches
Bojan Nastić,ba BIH,"DF,MF",Jagiellonia,28,1994,18.5,0,,,,,,,,,0,0,Matches
Santiago Naveda,mx MEX,MF,Miedź Legnica,21,2001,8.9,1,,,,,,,,,0,0,Matches
Maik Nawrocki,pl POL,DF,Legia Warsaw,21,2001,22.3,4,,,,,,,,,0,0,Matches
Tomasz Neugebauer,pl POL,MF,Lechia Gdańsk,19,2003,0.7,0,,,,,,,,,0,0,Matches
Aurélien Nguiamba,fr FRA,MF,Jagiellonia,23,1999,5.2,0,,,,,,,,,0,0,Matches
Karol Niemczycki,pl POL,GK,Cracovia,23,1999,31.0,0,,,,,,,,,0,0,Matches
Andrzej Niewulis,pl POL,DF,Miedź Legnica,33,1989,14.9,1,,,,,,,,,0,0,Matches
Andrzej Niewulis,pl POL,DF,RKS Raków,33,1989,0.5,0,,,,,,,,,0,0,Matches
Janusz Nojszewski,pl POL,MF,Korona Kielce,19,2003,0.9,0,,,,,,,,,0,0,Matches
Nono,es ESP,MF,Korona Kielce,31,1991,13.0,0,,,,,,,,,0,0,Matches
Kristoffer Normann Hansen,no NOR,FW,Widzew Łódź,27,1994,5.5,3,,,,,,,,,0,0,Matches
Bartosz Nowak,pl POL,"MF,FW",Górnik Zabrze,28,1993,2.0,1,,,,,,,,,0,0,Matches
Bartosz Nowak,pl POL,"MF,FW",RKS Raków,28,1993,18.2,9,,,,,,,,,0,0,Matches
Jakub Nowakowski,pl POL,MF,Radomiak Radom,20,2001,4.1,0,,,,,,,,,0,0,Matches
Koldo Obieta,es ESP,"FW,MF",Miedź Legnica,28,1993,14.4,3,,,,,,,,,0,0,Matches
Jakub Ojrzynski,pl POL,GK,Radomiak Radom,19,2003,1.0,0,,,,,,,,,0,0,Matches
Krystian Okoniewski,pl POL,FW,Radomiak Radom,17,2005,0.7,0,,,,,,,,,0,0,Matches

Kanji Okunuki,jp JPN,"MF,FW",Górnik Zabrze,22,1999,19.1,4,,,,,,,,,0,0,Matches
Paweł Olkowski,pl POL,"MF,DF",Górnik Zabrze,32,1990,17.8,1,,,,,,,,,0,0,Matches
Patrick Olsen,dk DEN,MF,Śląsk Wrocław,28,1994,25.8,3,,,,,,,,,1,2,Matches
Paweł Olszewski,pl POL,DF,Jagiellonia,23,1999,3.0,0,,,,,,,,,0,0,Matches
Takuto Oshima,jp JPN,MF,Cracovia,24,1998,26.6,1,,,,,,,,,0,0,Matches
Daniel Pacheco,es ESP,"MF,FW",Górnik Zabrze,31,1991,19.4,2,,,,,,,,,0,0,Matches
Flávio Paixão,pt POR,"FW,MF",Lechia Gdańsk,37,1984,16.9,7,,,,,,,,,3,3,Matches
Aleksander Paluszek,pl POL,DF,Górnik Zabrze,21,2001,10.7,3,,,,,,,,,0,0,Matches
Giannis Papanikolaou,gr GRE,MF,RKS Raków,23,1998,27.6,1,,,,,,,,,0,0,Matches
Jayson Papeau,fr FRA,MF,Warta Poznań,26,1996,0.4,0,,,,,,,,,0,0,Matches
Jakub Paszkowski,pl POL,MF,Warta Poznań,15,2006,0.1,0,,,,,,,,,0,0,Matches
Mariusz Pawelec,pl POL,DF,Śląsk Wrocław,36,1986,0.0,0,,,,,,,,,0,0,Matches
Aleksander Pawlak,pl POL,"DF,MF",Wisła Płock,20,2001,17.7,1,,,,,,,,,0,0,Matches
Bartłomiej Pawłowski,pl POL,"FW,MF",Widzew Łódź,29,1992,28.8,10,,,,,,,,,1,2,Matches
Dariusz Pawłowski,pl POL,"MF,DF",Radomiak Radom,23,1999,5.3,0,,,,,,,,,0,0,Matches
Michał Pazdan,pl POL,DF,Jagiellonia,34,1987,11.1,1,,,,,,,,,0,0,Matches
Tomáš Pekhart,cz CZE,FW,Legia Warsaw,33,1989,8.6,5,,,,,,,,,0,0,Matches
Joel Pereira,pt POR,DF,Lech Poznań,25,1996,25.1,0,,,,,,,,,0,0,Matches
Josué Pesqueira,pt POR,MF,Legia Warsaw,31,1990,31.0,12,,,,,,,,,7,9,Matches
Kamil Pestka,pl POL,"MF,DF",Cracovia,23,1998,4.7,0,,,,,,,,,0,0,Matches
Tomáš Petrášek,cz CZE,DF,RKS Raków,30,1992,8.0,1,,,,,,,,,0,0,Matches
Kyrylo Petrov,ua UKR,"DF,MF",Korona Kielce,32,1990,23.2,2,,,,,,,,,0,0,Matches
Fabian Piasecki,pl POL,FW,RKS Raków,27,1995,13.0,6,,,,,,,,,0,0,Matches
Róbert Pich,sk SVK,MF,Legia Warsaw,33,1988,3.9,0,,,,,,,,,0,0,Matches
Tomasz Pieńko,pl POL,"MF,FW",Zagłębie Lubin,18,2004,12.4,3,,,,,,,,,0,0,Matches

Rafał Pietrzak,pl POL,DF,Lechia Gdańsk,30,1992,29.9,0,,,,,,,,,0,0,Matches
Daniel Pik,pl POL,"MF,DF",Radomiak Radom,22,2000,7.9,0,,,,,,,,,0,0,Matches
Maksymilian Pingot,pl POL,DF,Lech Poznań,19,2003,4.3,0,,,,,,,,,0,0,Matches
Dominik Piła,pl POL,MF,Lechia Gdańsk,21,2001,7.9,0,,,,,,,,,0,0,Matches
František Plach,sk SVK,GK,Piast Gliwice,30,1992,34.0,0,,,,,,,,,0,0,Matches
Wiktor Pleśnierowicz,pl POL,DF,Warta Poznań,21,2001,5.7,0,,,,,,,,,0,0,Matches
Jacek Podgórski,pl POL,"MF,DF",Korona Kielce,26,1996,16.6,1,,,,,,,,,1,1,Matches
Lukas Podolski,de GER,"FW,MF",Górnik Zabrze,37,1985,25.1,6,,,,,,,,,0,0,Matches
Marko Poletanović,rs SRB,MF,Zagłębie Lubin,29,1993,17.5,1,,,,,,,,,0,0,Matches
Konrad Poprawa,pl POL,DF,Śląsk Wrocław,24,1998,27.8,0,,,,,,,,,0,0,Matches
David Poręba,us USA,MF,Stal Mielec,19,2002,0.3,0,,,,,,,,,0,0,Matches
Albert Posiadala,pl POL,GK,Radomiak Radom,19,2003,1.0,0,,,,,,,,,0,0,Matches
Martin Pospíšil,cz CZE,MF,Jagiellonia,31,1991,9.0,0,,,,,,,,,0,0,Matches
Tomáš Přikryl,cz CZE,"MF,DF",Jagiellonia,30,1992,24.7,1,,,,,,,,,0,0,Matches
Adrian Przyborek,pl POL,FW,Pogoń Szczecin,15,2007,0.5,0,,,,,,,,,0,0,Matches
Israel Puerto,es ESP,DF,Jagiellonia,29,1993,22.6,0,,,,,,,,,0,0,Matches
Arkadiusz Pyrka,pl POL,"DF,MF",Piast Gliwice,19,2002,26.7,2,,,,,,,,,0,0,Matches
Caye Quintana,es ESP,"FW,MF",Śląsk Wrocław,28,1993,9.6,0,,,,,,,,,0,0,Matches
Bogdan Racovitan,ro ROU,DF,RKS Raków,22,2000,9.9,1,,,,,,,,,0,0,Matches
Michał Rakoczy,pl POL,"MF,FW",Cracovia,20,2002,20.7,7,,,,,,,,,0,0,Matches
Mikołaj Rakowski,pl POL,MF,Warta Poznań,20,2002,0.3,0,,,,,,,,,0,0,Matches
Francisco Ramos,pt POR,MF,Radomiak Radom,27,1995,8.7,0,,,,,,,,,0,0,Matches
Cornel Râpă,ro ROU,"MF,DF",Cracovia,32,1990,18.5,0,,,,,,,,,0,0,Matches
Damian Rasak,pl POL,MF,Górnik Zabrze,26,1996,11.8,2,,,,,,,,,0,0,Matches
Damian Rasak,pl POL,MF,Wisła Płock,26,1996,9.5,0,,,,,,,,,0,0,Matches

Adam Ratajczyk,pl POL,MF,Zagłębie Lubin,20,2002,0.5,0,,,,,,,,,0,0,Matches
Adam Ratajczyk,pl POL,"MF,FW",Stal Mielec,20,2002,11.2,1,,,,,,,,,0,0,Matches
Henrich Ravas,sk SVK,GK,Widzew Łódź,24,1997,33.0,0,,,,,,,,,0,0,Matches
Pedro Rebocho,pt POR,DF,Lech Poznań,27,1995,17.1,0,,,,,,,,,0,0,Matches
Constantin Reiner,at AUT,DF,Piast Gliwice,25,1997,10.4,2,,,,,,,,,0,0,Matches
Yuri Ribeiro,pt POR,"DF,MF",Legia Warsaw,25,1997,20.3,1,,,,,,,,,0,0,Matches
Jean Carlos Silva Rocha,br BRA,MF,Pogoń Szczecin,26,1996,7.3,1,,,,,,,,,0,0,Matches
Jean Carlos Silva Rocha,br BRA,MF,RKS Raków,26,1996,14.3,3,,,,,,,,,0,0,Matches
Leonardo Rocha,pt POR,FW,Radomiak Radom,25,1997,11.8,6,,,,,,,,,1,1,Matches
Matej Rodin,hr CRO,DF,Cracovia,26,1996,13.4,1,,,,,,,,,0,0,Matches
Taras Romanchuk,pl POL,MF,Jagiellonia,30,1991,20.9,1,,,,,,,,,0,0,Matches
Lindsay Rose,mu MRI,DF,Legia Warsaw,30,1992,10.9,1,,,,,,,,,0,0,Matches
Maciej Rosołek,pl POL,FW,Legia Warsaw,20,2001,19.5,5,,,,,,,,,0,0,Matches
Leândro Rossi,br BRA,"MF,FW",Radomiak Radom,33,1988,7.5,0,,,,,,,,,0,0,Matches
Yadegar Rostami,ir IRN,FW,Pogoń Szczecin,18,2004,0.0,0,,,,,,,,,0,0,Matches
Filip Rózga,pl POL,MF,Cracovia,15,2006,0.0,0,,,,,,,,,0,0,Matches
Artur Rudko,ua UKR,GK,Lech Poznań,30,1992,1.0,0,,,,,,,,,0,0,Matches
Milan Rundić,rs SRB,DF,RKS Raków,30,1992,14.7,0,,,,,,,,,0,0,Matches
Jakub Rzeźniczak,pl POL,DF,Wisła Płock,35,1986,23.3,0,,,,,,,,,0,0,Matches
Michał Rzuchowski,pl POL,"MF,FW",Śląsk Wrocław,28,1993,11.2,0,,,,,,,,,0,0,Matches
Michal Sáček,cz CZE,MF,Jagiellonia,25,1996,11.2,0,,,,,,,,,0,0,Matches
Bartosz Salamon,pl POL,DF,Lech Poznań,31,1991,8.1,0,,,,,,,,,0,0,Matches
Piotr Samiec-Talar,pl POL,MF,Śląsk Wrocław,20,2001,9.0,1,,,,,,,,,0,0,Matches
Jordi Sánchez,es ESP,FW,Widzew Łódź,27,1994,24.4,6,,,,,,,,,0,0,Matches
Igor Sapała,pl POL,MF,RKS Raków,26,1995,0.6,0,,,,,,,,,0,0,Matches

Rauno Sappinen,ee EST,FW,Stal Mielec,26,1996,10.4,3,,,,,,,,,0,0,Matches
Rauno Sappinen,ee EST,FW,Piast Gliwice,26,1996,4.6,1,,,,,,,,,0,0,Matches
Szymon Sarbinowski,pl POL,MF,Warta Poznań,18,2004,0.6,0,,,,,,,,,0,0,Matches
Ľubomír Šatka,sk SVK,DF,Lech Poznań,26,1995,12.7,1,,,,,,,,,0,0,Matches
Stefan Savic,at AUT,"FW,MF",Warta Poznań,28,1994,7.6,3,,,,,,,,,0,0,Matches
Petr Schwarz,cz CZE,MF,Śląsk Wrocław,30,1991,22.3,3,,,,,,,,,0,0,Matches
Boris Sekulić,sk SVK,"DF,MF",Górnik Zabrze,30,1991,8.9,1,,,,,,,,,0,0,Matches
Łukasz Sekulski,pl POL,FW,Wisła Płock,31,1990,17.7,6,,,,,,,,,0,0,Matches
Lisandro Semedo,cv CPV,"MF,FW",Radomiak Radom,26,1996,21.1,3,,,,,,,,,0,0,Matches
Jean Sepp Mvondo,cm CMR,MF,Górnik Zabrze,24,1998,18.9,0,,,,,,,,,0,0,Matches
Oskar Sewerzynski,pl POL,MF,Korona Kielce,20,2001,8.5,0,,,,,,,,,0,0,Matches
Kacper Sezonienko,pl POL,"MF,FW",Lechia Gdańsk,19,2003,9.5,0,,,,,,,,,0,0,Matches
Juljan Shehu,al ALB,MF,Widzew Łódź,23,1998,10.3,0,,,,,,,,,0,0,Matches
Yevgeniy Shikavka,by BLR,FW,Korona Kielce,29,1992,20.8,6,,,,,,,,,0,0,Matches
Łukasz Sierpina,pl POL,DF,Korona Kielce,34,1988,3.8,0,,,,,,,,,0,0,Matches
Fábio Alexandre da Silva Nunes,pt POR,"MF,DF",Widzew Łódź,30,1992,11.0,0,,,,,,,,,0,0,Matches
Michal Sipľak,sk SVK,"MF,DF",Cracovia,26,1996,12.8,0,,,,,,,,,0,0,Matches
Michał Skóraś,pl POL,MF,Lech Poznań,22,2000,25.2,9,,,,,,,,,0,0,Matches
Mateusz Skrzypczak,pl POL,DF,Jagiellonia,21,2000,22.0,1,,,,,,,,,0,0,Matches
Bartosz Slisz,pl POL,MF,Legia Warsaw,23,1999,29.6,0,,,,,,,,,0,0,Matches
Maciej Sliwa,pl POL,MF,Miedź Legnica,21,2001,2.8,1,,,,,,,,,0,0,Matches
Kacper Smiglewski,pl POL,MF,Cracovia,17,2005,0.2,0,,,,,,,,,0,0,Matches
Kacper Smoliński,pl POL,MF,Pogoń Szczecin,21,2001,1.7,1,,,,,,,,,0,0,Matches
Alex Sobczyk,at AUT,FW,Piast Gliwice,25,1997,1.2,0,,,,,,,,,0,0,Matches
Artur Sobiech,pl POL,FW,Lech Poznań,32,1990,6.2,3,,,,,,,,,0,0,Matches

Dominik Sokół,pl POL,MF,Radomiak Radom,23,1999,0.7,0,,,,,,,,,0,0,Matches
Patryk Sokołowski,pl POL,MF,Legia Warsaw,27,1994,5.5,0,,,,,,,,,0,0,Matches
Deian Sorescu,ro ROU,MF,RKS Raków,24,1997,7.7,2,,,,,,,,,0,0,Matches
Afonso Sousa,pt POR,MF,Lech Poznań,22,2000,14.9,4,,,,,,,,,0,0,Matches
Bartosz Śpiączka,pl POL,FW,Korona Kielce,30,1991,12.4,4,,,,,,,,,1,2,Matches
Bartosz Śpiączka,pl POL,FW,Wisła Płock,30,1991,9.4,2,,,,,,,,,0,0,Matches
Michal Stachera,pl POL,MF,Cracovia,21,2001,1.0,0,,,,,,,,,0,0,Matches
Dariusz Stalmach,pl POL,MF,Górnik Zabrze,16,2005,0.6,0,,,,,,,,,0,0,Matches
Filip Starzyński,pl POL,MF,Zagłębie Lubin,31,1991,22.3,1,,,,,,,,,0,1,Matches
Dimitris Stavropoulos,gr GRE,DF,Warta Poznań,25,1997,28.6,2,,,,,,,,,0,0,Matches
Mateusz Stawny,pl POL,DF,Śląsk Wrocław,18,2003,1.1,0,,,,,,,,,0,0,Matches
David Stec,at AUT,DF,Lechia Gdańsk,28,1994,13.1,0,,,,,,,,,0,0,Matches
Patryk Stępiński,pl POL,DF,Widzew Łódź,27,1995,31.5,0,,,,,,,,,0,0,Matches
Dante Stipica,hr CRO,GK,Pogoń Szczecin,31,1991,29.5,0,,,,,,,,,0,0,Matches
Dušan Stojinovič,si SVN,DF,Jagiellonia,21,2000,9.1,0,,,,,,,,,0,0,Matches
Paweł Stolarski,pl POL,DF,Pogoń Szczecin,26,1996,9.0,0,,,,,,,,,0,0,Matches
Sebastian Strozik,pl POL,FW,Cracovia,23,1999,0.0,0,,,,,,,,,0,0,Matches
Igor Strzałek,pl POL,MF,Legia Warsaw,18,2004,3.4,0,,,,,,,,,0,0,Matches
Fábio Sturgeon,pt POR,"FW,MF",RKS Raków,28,1994,0.3,0,,,,,,,,,0,0,Matches
Martin Šulek,sk SVK,"DF,MF",Wisła Płock,24,1998,14.7,0,,,,,,,,,0,0,Matches
Stratos Svarnas,gr GRE,DF,RKS Raków,24,1997,28.9,3,,,,,,,,,0,0,Matches
Jakub Świerczok,pl POL,FW,Zagłębie Lubin,29,1992,1.8,0,,,,,,,,,0,0,Matches
Jakub Sypek,pl POL,"MF,FW",Widzew Łódź,21,2001,3.5,1,,,,,,,,,0,0,Matches
Miłosz Szczepański,pl POL,"MF,FW",Warta Poznań,24,1998,14.5,4,,,,,,,,,0,0,Matches
Kryspin Szczesniak,pl POL,DF,Górnik Zabrze,21,2001,11.4,0,,,,,,,,,0,0,Matches

Daniel Szelągowski,pl POL,MF,RKS Raków,19,2002,0.5,0,,,,,,,,,0,0,Matches
Jakub Szmatuła,pl POL,GK,Piast Gliwice,41,1981,0.0,0,,,,,,,,,0,0,Matches
Kajetan Szmyt,pl POL,"MF,FW",Warta Poznań,20,2002,19.9,3,,,,,,,,,1,1,Matches
Serafin Szota,pl POL,DF,Widzew Łódź,23,1999,24.3,0,,,,,,,,,0,0,Matches
Marcin Szpakowski,pl POL,MF,Korona Kielce,20,2001,9.5,0,,,,,,,,,0,0,Matches
Michał Szromnik,pl POL,GK,Śląsk Wrocław,29,1993,14.0,0,,,,,,,,,0,0,Matches
Hubert Szulc,pl POL,FW,Korona Kielce,17,2004,0.1,0,,,,,,,,,0,0,Matches
Patryk Szwedzik,pl POL,"FW,DF",Śląsk Wrocław,20,2001,2.6,0,,,,,,,,,0,0,Matches
Mateusz Szwoch,pl POL,MF,Wisła Płock,29,1993,23.9,2,,,,,,,,,0,0,Matches
Jakub Szymanski,pl POL,DF,Górnik Zabrze,20,2002,1.0,0,,,,,,,,,0,0,Matches
Jakub Szymanski,pl POL,DF,Wisła Płock,20,2002,5.9,0,,,,,,,,,0,0,Matches
Filip Szymczak,pl POL,"FW,MF",Lech Poznań,20,2002,12.9,2,,,,,,,,,0,0,Matches
Dawid Szymonowicz,pl POL,DF,Warta Poznań,27,1995,32.5,1,,,,,,,,,0,0,Matches
Grzegorz Szymusik,pl POL,DF,Korona Kielce,24,1998,4.0,0,,,,,,,,,0,0,Matches
Dalibor Takáč,sk SVK,MF,Korona Kielce,24,1997,12.9,0,,,,,,,,,0,0,Matches
Ernest Terpiłowski,pl POL,"FW,MF",Widzew Łódź,20,2001,21.1,3,,,,,,,,,0,0,Matches
Marco Terrazzino,de GER,MF,Lechia Gdańsk,31,1991,15.4,1,,,,,,,,,0,0,Matches
Bogdan Țîru,ro ROU,DF,Jagiellonia,28,1994,14.8,0,,,,,,,,,0,0,Matches
Kristers Tobers,lv LVA,"MF,DF",Lechia Gdańsk,21,2000,20.6,0,,,,,,,,,0,0,Matches
Kacper Tobiasz,pl POL,GK,Legia Warsaw,19,2002,27.0,0,,,,,,,,,0,0,Matches
Grzegorz Tomasiewicz,pl POL,MF,Piast Gliwice,26,1996,30.3,3,,,,,,,,,0,0,Matches
Piotr Tomasik,pl POL,"DF,MF",Wisła Płock,34,1987,23.9,0,,,,,,,,,0,0,Matches
Alberto Toril,es ESP,FW,Piast Gliwice,25,1997,4.1,0,,,,,,,,,0,0,Matches
Kacper Trelowski,pl POL,GK,RKS Raków,18,2003,6.0,0,,,,,,,,,0,0,Matches
Konstantinos Triantafyllopoulos,gr GRE,DF,Pogoń Szczecin,29,1993,17.4,0,,,,,,,,,0,0,Matches

Miłosz Trojak,pl POL,DF,Korona Kielce,28,1994,32.9,1,,,,,,,,,0,0,Matches
Damian Tront,pl POL,MF,Miedź Legnica,27,1994,7.7,0,,,,,,,,,0,0,Matches
Andrzej Trubeha,pl POL,"FW,MF",Jagiellonia,24,1997,2.7,0,,,,,,,,,0,0,Matches
Heorhii Tsitaishvili,ge GEO,MF,Lech Poznań,21,2000,7.3,1,,,,,,,,,0,0,Matches
Fran Tudor,hr CRO,"MF,DF",RKS Raków,26,1995,27.7,2,,,,,,,,,0,0,Matches
Maciej Twarowski,pl POL,FW,Jagiellonia,21,2001,0.0,0,,,,,,,,,0,0,Matches
Álex Vallejo,es ESP,MF,Stal Mielec,30,1992,9.6,0,,,,,,,,,0,0,Matches
Kristián Vallo,sk SVK,MF,Wisła Płock,24,1998,14.2,2,,,,,,,,,0,0,Matches
Bogdan Vaštšuk,ee EST,"MF,FW",Stal Mielec,26,1995,1.7,0,,,,,,,,,0,0,Matches
Kristoffer Velde,no NOR,MF,Lech Poznań,22,1999,18.1,8,,,,,,,,,1,2,Matches
Dimitar Velkovski,bg BUL,"MF,DF",Miedź Legnica,27,1995,11.5,0,,,,,,,,,0,0,Matches
Diogo Verdasca,pt POR,DF,Śląsk Wrocław,25,1996,19.0,0,,,,,,,,,0,0,Matches
Blaž Vrhovec,si SVN,MF,Górnik Zabrze,30,1992,6.0,0,,,,,,,,,0,0,Matches
Linus Wahlqvist,se SWE,DF,Pogoń Szczecin,25,1996,10.0,0,,,,,,,,,0,0,Matches
Tomasz Walczak,pl POL,FW,Wisła Płock,16,2005,0.2,0,,,,,,,,,0,0,Matches
Damian Warchoł,pl POL,FW,Wisła Płock,27,1995,5.2,3,,,,,,,,,0,0,Matches
Mateusz Wdowiak,pl POL,"MF,FW",RKS Raków,25,1996,13.8,3,,,,,,,,,0,0,Matches
